2025_09_09,2025_09_11,2025_09_16,2025_09_23,2025_09_25,2025_09_30,2025_10_02,2025_10_03,2025_10_14,2025_10_16,2025_10_21,2025_10_23,2025_10_28,2025_10_30
0.0003953936426815203,0.0023911158402525157,0.0005634764900394602,0.04786663398266363,0.09003873199190619,0.1141133693741509,0.03699889738718627,0.18027073514764425,0.08782756660571377,0.04363947875614977,0.14604159150932433,0.03943457598895212,0.07862496320134892,0.03647611731475888
0.0001171079381710438,0.0006313058075278754,0.0002741868167065496,0.03485629037902001,0.08105673510225124,0.09031899138765978,0.0366189132007114,0.16383355881130954,0.0923454206199319,0.04394365978348402,0.12767907150708663,0.03779488452658904,0.07089722773195313,0.030346156480003165
5.368162284080035e-05,0.0001937750639124129,0.00015245919649848648,0.023372835715465105,0.06698181306302448,0.06557936652107592,0.0339032832536436,0.13867058405517022,0.0905856223421273,0.04253395511473435,0.10089081693049623,0.035061699336302245,0.05971874238580496,0.02297937453994499
