2025_09_09,2025_09_11,2025_09_16,2025_09_23,2025_09_25,2025_09_30,2025_10_02,2025_10_03,2025_10_14,2025_10_16,2025_10_21,2025_10_23,2025_10_28,2025_10_30,Wavelength (nm)
0.0024085482064618497,0.005835149301723175,0.0066457492885774,0.0385357320406559,0.2854638605582261,0.06365312589559927,0.3684422108804797,0.15060450878384676,0.38805480591446245,0.3896873232468102,0.29545570351568506,0.3076375192078007,0.27127487973786535,0.31347841639176743,730.006
0.0014429762846897623,0.0030878616510040505,0.003527918869877925,0.024734490512887036,0.23504948771970013,0.044849978777786244,0.3199238696184682,0.11695679109091224,0.33227908988332927,0.3496072383129847,0.24219733636879887,0.27416558636079574,0.22869874424767386,0.2704315965500169,739.974
0.001128879844630375,0.002246635768315825,0.002436578551121213,0.015411090958729414,0.17721952986439987,0.030643356448040334,0.2569559082094131,0.08830611264794233,0.26287319071932447,0.29267226258718965,0.18268780813539115,0.2268558615308,0.17501922320948388,0.20986059944831817,750.014
