2025_09_09,2025_09_11,2025_09_16,2025_09_23,2025_09_25,2025_09_30,2025_10_02,2025_10_03,2025_10_14,2025_10_16,2025_10_21,2025_10_23,2025_10_28,2025_10_30,Wavelength (nm)
0.006269050126395938,0.003878572219809625,0.0063732592026151755,0.1138845400796085,0.04236565812880355,0.4765505228504575,0.010205631229400337,0.21978836616647643,0.406433572992942,0.389535789891873,0.3718629487696642,0.36074713582583534,0.24943816666624027,0.328033866971806,730.006
0.003300511847789812,0.0023604021180349,0.003413460774214788,0.08513025332761273,0.02948230842840964,0.42331164094689633,0.008039215584802112,0.16822933532921588,0.3606113555415749,0.3380141315744208,0.3172448456287494,0.32179679990421883,0.20719281313714746,0.3016555610782158,739.974
0.002301643804747675,0.0018449327137549,0.0024375299892324628,0.059033175439056805,0.01935129113822588,0.3522361108972728,0.0058790239328685885,0.11662840493336388,0.297655971410692,0.26840847663563616,0.24387247559952843,0.26241019058168824,0.1558669853126307,0.2584305269854757,750.014
