Wavelength (nm),EQE pixel 1,EQE pixel 2,EQE pixel 3,EQE pixel 4,EQE pixel 5,EQE pixel 6,EQE pixel 7,EQE pixel 8
349.973,0.20109688168309842,0.20877551685038753,0.21017003107981916,0.2037033205471988,0.20874693273799136,0.2005928701539424,0.20953843183657483,0.19972040916009776
359.99,0.3018703224847489,0.3098934030026157,0.3122481751195328,0.3027588727647737,0.3141769787932373,0.30622247392862717,0.312455360819661,0.30421255845671247
370.003,0.3859578744261735,0.3959923997647432,0.3986199819852913,0.3901265192708257,0.40509585083808114,0.3945616832032745,0.3983938529515293,0.3937065167865323
380.013,0.48338911109746097,0.4946009590984878,0.4952093253236388,0.4870867865206785,0.5044210653909027,0.49168690516261276,0.4991984079486215,0.4884196782262493
390.019,0.5837021419797438,0.5968819551124229,0.5943964898058086,0.5898425148511531,0.6053228630333071,0.5881950349761623,0.598530822228536,0.5929743430045855
400.022,0.6558140735459381,0.670395103402537,0.6653904751476117,0.6654045380338175,0.6809782842255689,0.6606962157805921,0.6704441984901592,0.6674335772580502
410.021,0.7200309709991901,0.7306723638369901,0.7243407608604249,0.7283486930962865,0.7430142814353682,0.7238763677793129,0.7299319242774731,0.730778122606351
420.016,0.7841855440631353,0.7922563660195681,0.7857880714132303,0.7919947271710446,0.8044443351804007,0.786482246111637,0.7933938131354737,0.7932584876322148
430.007,0.8312311284086144,0.8373517238016777,0.8289249820577917,0.8385698853974719,0.8470570585889398,0.8316673766734614,0.8408573149092613,0.8406551393101137
439.994,0.8705106321754293,0.8759939448202242,0.8656557344361752,0.8770826238324232,0.8868146442247072,0.8704221379930036,0.8798403104635562,0.8795751688098945
449.977,0.903836719946762,0.9106174763514828,0.8997161529281091,0.9075825261447094,0.9195542677493868,0.9042800052880418,0.9147260678539761,0.9125121359540785
460.035,0.9331719498528213,0.9365865457738654,0.9281271533733604,0.9342923772765718,0.9468070335127251,0.9330814338418597,0.9419502746929567,0.9416822291845258
470.01,0.9522492886000692,0.9553859393812766,0.9507638039889601,0.9526625343889611,0.9646509252030364,0.9522679346759706,0.9605217768987432,0.9594834349199879
479.98,0.9664934281671734,0.967207445089359,0.9636760567563274,0.9693225245933392,0.9779664677211399,0.965741772870787,0.9737136899809923,0.9737871639613372
490.025,0.9750995081714098,0.9753422409574007,0.971686106637184,0.9796933976703379,0.9880147861021021,0.97612549749319,0.9837426341630372,0.9842517193548623
499.985,0.9751526572860301,0.9739146659846986,0.9701818836934704,0.977976279950698,0.9879841136666544,0.9772219562013853,0.9827256747236609,0.984292272418083
510.021,0.9723683258965033,0.9712264547637565,0.9683336288703246,0.9749392081617951,0.9866997665574472,0.9764775359905434,0.9809844473586161,0.9822311566340013
519.972,0.9662808395253043,0.9657597112907322,0.9620592608845492,0.9670499442754618,0.9815067264818876,0.9700881525829526,0.9747187258580698,0.9746267654556406
529.998,0.9572426912410358,0.9587748708673812,0.9520284827591736,0.9591560501060016,0.9719847772117367,0.9603687746007353,0.9651244593064536,0.9654790104290042
540.019,0.9500490878887382,0.9503265865836924,0.9417476237061838,0.9524315024717721,0.9634298986557741,0.9520313233816657,0.9554664912589408,0.9563228697300856
550.034,0.941611001204966,0.9414311380471592,0.9296154772208912,0.944575109211944,0.9519116394239013,0.9411012911154605,0.9449933379971772,0.944979795501693
559.965,0.9328484724990229,0.9291869800653849,0.9190253122586273,0.9307201126581357,0.9400089359850309,0.9276441679742408,0.9327773993083586,0.9299519417922175
569.97,0.9204104490393715,0.9156140920844207,0.9096961876268005,0.9153075530805534,0.9310396277702347,0.916619425392145,0.9223974709398495,0.9153833335422679
579.97,0.9106118440955507,0.9067492097357178,0.9011077966945552,0.9024953697270105,0.9231509007859707,0.9090689648301528,0.9152680945462284,0.9020637422445397
589.964,0.9022159300285771,0.8991628725887367,0.8925634747759171,0.8932661326234574,0.9148611338823833,0.9021551688067794,0.9064117525291535,0.8928470127449505
600.032,0.8983724961570225,0.8952511064188913,0.8841312603956258,0.8911945217438377,0.9080112148750923,0.8984746197797773,0.8993932842538922,0.8909775639362217
610.014,0.8908213255947706,0.8890294749574061,0.8709129482796941,0.8898225091737423,0.8995556289216667,0.8908608656460076,0.8899200019521861,0.889951263205675
619.991,0.8829336248420843,0.8808139909142502,0.8601394844293067,0.8898575544324903,0.8919811649012739,0.8827751837968908,0.8809493546291682,0.8909188585534402
