Wavelength (nm),EQE pixel 1,EQE pixel 2,EQE pixel 3,EQE pixel 4,EQE pixel 5,EQE pixel 6,EQE pixel 7,EQE pixel 8
349.973,0.289675812103935,0.29273202638047097,0.29302199120044087,0.2888907704180029,0.28369698157779594,0.2805639225543372,0.2982977305111853,0.26600555161824163
359.99,0.37234086624737356,0.37285953144480605,0.3789998872759601,0.37091595048640896,0.36492297341460234,0.35907670477048087,0.3808792084914662,0.34220286464362887
370.003,0.42474029306687694,0.4250815799011593,0.43348786083086854,0.4220902497715261,0.4168167721096941,0.40931936886010434,0.433482166206841,0.39174458009577595
380.013,0.5133110968094898,0.5144705072957212,0.5226238944894201,0.5093335387917671,0.5043015920886713,0.49517623040166253,0.5230679863860012,0.4788489673841164
390.019,0.5980857405892843,0.6000208498967851,0.6091746602615611,0.593441311353658,0.5884452359283224,0.5790778963337218,0.6090341953044219,0.5639880810974892
400.022,0.669759203912991,0.6650721342058235,0.67642681818009,0.6602302102997708,0.6585278440750827,0.6472641539986882,0.6766200569885688,0.6312263361375244
410.021,0.7265809138577513,0.7220199635042485,0.7346139792935311,0.7181315574751765,0.7194065293986437,0.7048705346838684,0.7357187032548588,0.6862040338400527
420.016,0.7734335681919658,0.7682118400775192,0.7827907628464782,0.7686115070130289,0.7670281204813202,0.7545193098016388,0.7839979148896604,0.7300153281403788
430.007,0.8042871498397042,0.8014823667066269,0.8157935103586621,0.8022903255852117,0.79689142189384,0.7861926201903083,0.8165575602526364,0.759019391771108
439.994,0.8329577009366986,0.8342147666812959,0.8486709548611405,0.8304724478949275,0.8252153131408552,0.8167179987624142,0.846539486039786,0.788156337429448
449.977,0.8545057350244928,0.8580636000897822,0.874128029753214,0.8546770665560645,0.8460786369281378,0.8421981394713158,0.870547297115483,0.8137030058632136
460.035,0.8762790724246011,0.8800062267058596,0.8980390788090928,0.878350062972669,0.8676331522109816,0.8681313652411621,0.8936094048561434,0.8403716590577882
470.01,0.8880157628699765,0.8956745063909085,0.9120749641236949,0.892421946734882,0.8820926009947151,0.8853680004011237,0.9082346621801806,0.8573451047602538
479.98,0.8905104858742666,0.9045798755065336,0.9172050856757054,0.8988810047535756,0.8891583163990409,0.8920464564909868,0.915053942468376,0.8639835780474164
490.025,0.894264096241403,0.907733895222539,0.9215064526410751,0.9046304612447238,0.8944747136058947,0.8971348801870541,0.9212161609970018,0.8707110550611964
499.985,0.8914350741972168,0.9020642409348018,0.9181839523630227,0.9023142627748381,0.892003973646821,0.891770833026735,0.9194920874696783,0.8672940192019466
510.021,0.8914016778702298,0.90179976535251,0.9170596519999528,0.9015637915858188,0.8908328832977911,0.8907593111218828,0.9169403077832936,0.8653429971795742
519.972,0.8857723099820239,0.8930939133521523,0.9102500280168815,0.8934204852815439,0.8830207035162739,0.8847542157063242,0.906784207811335,0.8596021402467341
529.998,0.8821734972353187,0.8825506635413641,0.9001061166779771,0.8848748314857527,0.8751755107385771,0.8755489726659059,0.8957838132930859,0.8517644979204997
540.019,0.871613619917215,0.8756895578543643,0.8882456983271491,0.8754090601156697,0.8669710806598382,0.867347393790072,0.8857795145443826,0.8446630366260584
550.034,0.8642987183892719,0.8647269180514844,0.8756783852175873,0.8628160911214077,0.8566747677157791,0.85494462789201,0.8768146402593463,0.8327702372328646
559.965,0.8568744376406519,0.8529127416850962,0.8647357654487035,0.8507544613922084,0.8475488624102456,0.8450118282025425,0.8656797348470003,0.8302506052851654
569.97,0.8489284653578826,0.8456430565118352,0.8594450821199908,0.8427066946485738,0.8421362935633062,0.8363518641827228,0.856807856555205,0.8263716513068798
579.97,0.8356320184018878,0.8367707582218238,0.8464095799165856,0.8319761903903292,0.8316716565537414,0.8237502145703673,0.8429786799622453,0.8187406233857012
589.964,0.8300227023238722,0.8294473623552074,0.8351859413855267,0.8286573371725309,0.8253799820015493,0.8158606610447965,0.8361045448003744,0.8168449003650953
600.032,0.8275688187746533,0.8202196150451739,0.8268831363509255,0.8272808462777147,0.8185471568355678,0.8073556595795361,0.831634900432781,0.8137488180034584
610.014,0.8214685675103596,0.8127831505647979,0.8210254630176543,0.825207591886344,0.8115712266018118,0.7982868108952839,0.8290684390753882,0.8083540065215179
619.991,0.8144584978870612,0.8028864193969235,0.8162476678900993,0.8187199039453849,0.805291951885659,0.7892255104010546,0.8263664914728774,0.7974295464585734
629.962,0.8085201242439299,0.7922874656533448,0.8143602491175702,0.8088752584230982,0.8060528701452815,0.7835049494701184,0.8220402338450822,0.7814226774213755
640.006,0.8051512680307066,0.7857189358237823,0.8136395579011095,0.795805661900316,0.8045467864222083,0.7792665600025194,0.8209196293168922,0.760740690778477
649.964,0.7977449072859487,0.7761626710599397,0.8051152209389831,0.7697618199798392,0.7993270478069257,0.769139616650608,0.8081102483857651,0.727111353782757
659.996,0.7833089109448548,0.7547973228079903,0.7790724888065611,0.7187979784272481,0.7870816065163372,0.7532760855614974,0.7775331968990296,0.6729193247871222
670.021,0.7614858843210914,0.7182840364999973,0.7244859098182036,0.6404000224607858,0.7636442195608202,0.7269038185326603,0.712689128902171,0.6028182327119114
680.039,0.7156328441562819,0.6547677592629049,0.6162304034838315,0.5349218628914346,0.706345967837221,0.6733078053666176,0.5927449409721964,0.5167463511100719
690.015,0.6447894656662625,0.5667345022506005,0.4675584814492107,0.42256105661371296,0.6175120085430316,0.591790510898604,0.43462673368776894,0.42502916552085246
700.014,0.5537466202864038,0.46331647353890915,0.31919191685740356,0.31920078759810433,0.5090206074539307,0.48271917798470015,0.28856435649984047,0.3349247687065004
710.006,0.44865808350676706,0.35137185970972434,0.19675757756556025,0.2276684083954402,0.39237953647359564,0.3640766976344486,0.1793723185603777,0.24807512424993203
719.99,0.33338345112309975,0.24422526804046182,0.11130966181699932,0.14672517796768292,0.27549925542696857,0.25085595249426906,0.10431327586929859,0.16553170612879972
729.968,0.22366159595797616,0.15557285136939036,0.059299974988594926,0.08411428052844741,0.17495711138893746,0.15896731794312316,0.05644357062439444,0.09795905116027806
740.018,0.1319274742338164,0.09045468965927947,0.029653535384201044,0.04313139764436319,0.09826431325223055,0.09142309350619744,0.027886781390973198,0.05134638884156913
749.981,0.06750632092832243,0.04777599295916041,0.014294459781292311,0.020818835898906672,0.04841474804784681,0.04740761658974487,0.013070519633723488,0.0245834635272989
