Wavelength (nm),EQE pixel 1,EQE pixel 2,EQE pixel 3,EQE pixel 4,EQE pixel 5,EQE pixel 6,EQE pixel 7,EQE pixel 8
350.005,0.17029315951000767,0.16478342709735147,0.17886113628112096,0.07839903762103871,0.13134871281110927,0.024967356577228813,0.20206536936806285,0.20708123549481067
360.018,0.24186335281824717,0.23193999642358806,0.25540290676132893,0.10274821795399817,0.1835149295446277,0.019933500705820145,0.2897191929523177,0.2996522185293787
370.028,0.3000721393007008,0.2962100620220587,0.3172816131430677,0.12100331599081747,0.2256824793055273,0.016888929250969006,0.36081494315248575,0.37325202108868916
380.034,0.37891497332402807,0.37619614088750436,0.40072673516500007,0.14676104960332337,0.2821311369399622,0.008917979839908502,0.45268661500310686,0.4668620456666542
390.036,0.474474533951853,0.4749066734084669,0.5009447747082699,0.17801682943282227,0.35070460506927004,0.007372676313735013,0.5637313988126028,0.5782766850858996
400.035,0.5475360650785637,0.5531272183324217,0.5789180413248458,0.20251368968510586,0.40364168675589607,0.007156288307645179,0.6474281343786449,0.66189779911173
410.031,0.6043817158881408,0.6126390832726902,0.6389386971158547,0.2215170658453247,0.44501703170139295,0.004921287987973522,0.7122853096766342,0.7282803088609847
420.022,0.6511081046725921,0.6607996421011213,0.6879162467928445,0.23779068739561862,0.481659068585094,0.005179768674588952,0.7673678855710032,0.7869616717701058
430.009,0.6891531816006737,0.696847344559412,0.7229119660512363,0.2489434206749052,0.5176383627457385,0.003411351443353542,0.8046553081149335,0.827324401986174
439.993,0.7244082792077801,0.7310502745872537,0.7573560001377179,0.2596122306151101,0.5535758081243338,0.0038114785480377503,0.8391547018970097,0.8622980624426834
449.972,0.7570500304563225,0.7646776828285861,0.7914987278622048,0.2713836464389654,0.5835861801353798,0.0026156523155927724,0.8738602967202416,0.8957011018597604
460.026,0.7823061286538318,0.7929025211477533,0.8189821561397929,0.28170038416543086,0.6054900706541837,0.0025591076146273895,0.9032182065909844,0.9234702299397672
469.997,0.7963929072706553,0.8096812282192489,0.8356070696212177,0.2863756849306799,0.6177843765678247,0.002055460629180665,0.9199288130255994,0.9395748425998406
479.963,0.8098830362445326,0.8239947158543426,0.8503960681051294,0.2904689423210544,0.629430941290537,0.001771014814991675,0.9338728296548238,0.9532324502163926
490.005,0.8213294226031531,0.8346506525546434,0.8606647200602604,0.2927156816889838,0.6388846002123143,0.0014528366816960049,0.943581687341093,0.9643875837312489
499.962,0.822079712516444,0.8355068525544977,0.8613231226913614,0.29121339863182205,0.640800185187651,0.0017035421240026171,0.941295330689788,0.9637736628171863
509.993,0.8197718824522656,0.8342775315857631,0.8591502248082206,0.28889241101522706,0.6419261302023676,0.001657452470999189,0.9357894264897204,0.9592527816360206
520.02,0.8154806684224033,0.8319215079157563,0.855534900130861,0.28595775191180706,0.6417207923655046,0.0012536332346773382,0.9301123348227759,0.9527724543052604
529.963,0.8091492432593701,0.8255525400483472,0.8477742599236064,0.2815871537099095,0.6380643525078064,0.0014522209468886668,0.9223183036216264,0.941474512078073
539.98,0.803981581571617,0.818506877297322,0.8405726942595737,0.2777394084716735,0.6345385597666164,0.001102306551013514,0.9130259649634,0.9289372022843453
549.992,0.7962102556223426,0.8097535316151442,0.8316083317898326,0.2736846481854842,0.6294569933848436,0.0010101564421232377,0.9011957269937293,0.9134186992534495
559.998,0.7897232594624647,0.8031983966789187,0.823515503403573,0.27038468821676764,0.6263149484035834,0.0012559651194022116,0.8920428181622267,0.9036060771750207
570.0,0.7848028345552088,0.7983314443674001,0.8167293144154488,0.26876472325366824,0.6240458978457715,0.0011559744355640075,0.8834109873918127,0.898103055058824
579.995,0.7760449316528125,0.7913484640926516,0.8063240824421182,0.26553919656996594,0.6200252782578702,0.0009888035864832568,0.8712347247096038,0.8905371976218563
589.986,0.7702687380383733,0.7863692040377839,0.7974830317371233,0.2621416723947622,0.6171451916786908,0.0011888301397651178,0.8615580170645829,0.883296062445331
599.97,0.7641670975345777,0.7789473856399491,0.7888814612323896,0.2564946712230151,0.6139876083110059,0.0012126603014148976,0.8535642137946897,0.8710375619342524
610.028,0.7628638695106069,0.7743466569403125,0.7857315854316163,0.24990923674121554,0.6143191223996458,0.0009277457794022399,0.8530039976309176,0.8589904417974644
620.001,0.7583652024657953,0.7664843057323275,0.781751834802482,0.2425600938445917,0.6123909535412656,0.001158448295644268,0.8513641334885073,0.842559002347818
629.968,0.7552356624868694,0.7591168032240035,0.7796055920451817,0.23678827457678644,0.6112269683819365,0.001031884501523217,0.8509094213557126,0.8288788801074719
640.008,0.7667870374323366,0.7665174634851313,0.7920805453712786,0.23784887019990436,0.6228049217603124,0.0007761122102747853,0.8657668351769253,0.8356270959601717
649.963,0.7622082510479067,0.7560958974242334,0.7814360938122358,0.23450918757558828,0.6207470798433089,0.001096327632245123,0.8574466761562142,0.8218439894025042
659.991,0.7505152421461011,0.735623717179946,0.7524595888517946,0.22803849196471732,0.6125887919038062,0.0009082053367989205,0.8295169742472756,0.7803362792486196
670.012,0.7363518817904352,0.7073134755328424,0.7031849043964218,0.21830508233553605,0.6016338025343972,0.0011592999871068445,0.76491403007995,0.679137254628883
680.026,0.7169089698617873,0.6686785623584834,0.6277418492892045,0.20606287884362365,0.5902179537810807,0.001156172742336445,0.635951749558926,0.5147530403960884
690.032,0.683685616599261,0.6090436210498449,0.5189685752704347,0.1956406166715642,0.5710907703553042,0.001141205420235544,0.46576244957879354,0.35279057637655575
700.032,0.6575107708813314,0.5465542243489778,0.41383436050073563,0.17748735686109576,0.5654846683954401,0.001044130719763192,0.3169392171196348,0.2401940244230477
710.026,0.6091558360793322,0.4633591087124763,0.3113941076850582,0.155098822250006,0.552143726406544,0.0010365009042663093,0.19913033749666043,0.15435183976173134
720.012,0.5297087822099866,0.36450885149859297,0.22401435855199603,0.12789683692802928,0.5242177772543452,0.0009429356143731526,0.11629774906348243,0.08777376729473127
729.991,0.41785812479429885,0.26240786615727263,0.15487157631662835,0.09771026182469811,0.47523729041663615,0.000751354560123089,0.06243951776003769,0.0424133218265153
739.964,0.2902870730917035,0.17198862891418748,0.10282114778252291,0.06841420400182488,0.4036022185334775,0.0008964908945513797,0.031062863380464743,0.018438091814882724
750.007,0.16816112539336148,0.09945746261049537,0.06349334629066421,0.04221466162170975,0.30316964847020456,0.00110548450207926,0.014379466550877169,0.007969618116425159
