Wavelength (nm),EQE pixel 1,EQE pixel 2,EQE pixel 3,EQE pixel 4,EQE pixel 5,EQE pixel 6,EQE pixel 7,EQE pixel 8
349.973,0.2601820189474793,0.26071025508979806,0.26918139798521545,0.2531379094291069,0.26341545128546623,0.27517572369603077,0.27784866449655354,0.26887757973318793
359.99,0.3476290888834489,0.349569353460868,0.35845953656770296,0.33798206910215134,0.35483743366415327,0.3664937209797349,0.3716638151262097,0.36177996394332346
370.003,0.42239827534402574,0.42723830412180414,0.4363622321877471,0.4155107956124188,0.4328457428343455,0.4444617457714236,0.4538676942887107,0.4434859382439604
380.013,0.5226689879424079,0.5286393573064103,0.5401565889039833,0.5150508169387843,0.5307543671485264,0.5485062762655382,0.5600224580927003,0.5475960106055714
390.019,0.6127511365997659,0.6210831900304337,0.640426824000439,0.6070556916772043,0.6208792535583458,0.641507096359326,0.6514872667836963,0.640521123065819
400.022,0.685476091680064,0.6923842439490313,0.7118992017325139,0.6801680152224263,0.6945627602372019,0.7130865446437368,0.7229443280541147,0.7165712746632417
410.021,0.7463803640402914,0.7552490406994369,0.7755610320576724,0.7458567573151825,0.7595888055056864,0.7732870052410981,0.7861274635113262,0.7755779530019429
420.016,0.7980499581543397,0.808425105251752,0.8290883318612806,0.7985816651059258,0.8114708597103845,0.8269441863351708,0.8379326181623692,0.8285369260314397
430.007,0.8320711035004337,0.83812407109998,0.8594200037899788,0.8324176820645909,0.8433148388694099,0.8612037989568099,0.87022608147526,0.8594393647149312
439.994,0.8671248363889017,0.8736390290090812,0.893297861177787,0.8693651615766171,0.8863565249033373,0.8949680633609999,0.9052099736972541,0.8985413123459303
449.977,0.8944020567142884,0.902926306153778,0.9241374529328641,0.8992463493643681,0.9185605162809244,0.9217478760347876,0.934473126010139,0.925038994123214
460.035,0.916406904208896,0.9258500578971698,0.948902412047772,0.9240545862005959,0.9423207146875335,0.9471644393079205,0.9577157349755446,0.9505841613471558
470.01,0.9307248798202523,0.9417867877557184,0.965146135724541,0.9365787363940039,0.9551979848686502,0.9645365343915641,0.9697686972895364,0.9655648034893048
479.98,0.9357974076909414,0.9476104743258097,0.9719944807001111,0.9486689835473086,0.9607601100627374,0.9724367341887754,0.9745498972996534,0.9693163428578562
490.025,0.9389336733978875,0.9558574087998467,0.9763700668651263,0.9519194104374183,0.9631516000695965,0.9736282456612086,0.9796526407518152,0.9726502397032446
499.985,0.939200463873556,0.9543561388088783,0.9746732966301708,0.9519261275706908,0.962557808641978,0.9726955397932828,0.9772060351562214,0.972849888109336
510.021,0.9343354515315284,0.9486832040034717,0.9682319100970546,0.9484239330542891,0.9570779041801016,0.9624182936477503,0.9702447213570622,0.9684715944172397
519.972,0.9274841463874148,0.9416713761445216,0.9595861474446152,0.9435429874881328,0.9515037183143288,0.9570343424990391,0.9609204183805934,0.9622365316225799
529.998,0.9184458430717874,0.9339641963677456,0.9486590039699243,0.9362662829652165,0.9400261181296302,0.9482509079886914,0.9505333781800576,0.9502174679346801
540.019,0.9091949475036841,0.92688573487683,0.9397559515449474,0.926531552154179,0.9331401298746581,0.9372390130005351,0.9422472628153726,0.9381574488535257
550.034,0.8969573575584647,0.9127027726013247,0.9285007813939592,0.9121309102922271,0.9224236793457067,0.9234820093667857,0.9302558723218037,0.9242232631452961
559.965,0.8904548851161996,0.9021523787627284,0.9180292480256337,0.8992130210922621,0.9106871715926442,0.9134700454439132,0.9193630559883529,0.9142448518948959
569.97,0.8817490698202195,0.8941255011492065,0.9084266789153929,0.8909069576412102,0.9020088145445764,0.9063418224996205,0.906217231821762,0.9050922142116834
579.97,0.8745834121758282,0.8868715901960512,0.894515216573951,0.8878108705118216,0.8956020315818352,0.8963001371191339,0.8920242237558969,0.8944353429585018
589.964,0.8665714822453356,0.8799658504897836,0.8805393233116487,0.885039461792944,0.8888982168253322,0.886345428879146,0.8798360515906494,0.8937724986756934
600.032,0.8626834631054517,0.8782406682834807,0.8706602773867819,0.8838237727352035,0.8823696133145468,0.8811386213468012,0.8724092353411773,0.8928059178810774
610.014,0.858416698013966,0.8717414418326843,0.8636996207604929,0.8780159492707174,0.8774540999955355,0.8740276113650208,0.8705293332549208,0.8827301536153328
619.991,0.8487441073937819,0.8593302856602062,0.8569500631112745,0.8606081445896401,0.8683602475835323,0.8595637281059251,0.8675333472562129,0.8620225077356412
629.962,0.8460637870917279,0.8509124897370255,0.8565439466986463,0.843048059602746,0.8649293476356178,0.8492995053379273,0.869000932353199,0.8412004350903309
640.006,0.8482641709380305,0.849481922287094,0.8610588760904659,0.8296366914802171,0.8671476885322256,0.8466883317630359,0.8722657340808094,0.82675231339157
649.964,0.8415399654096758,0.840674213354904,0.8544844492904029,0.810710102088371,0.8602125168576639,0.8359684817247865,0.8607783133994552,0.8038517693563282
659.996,0.8369955799943147,0.829171537077246,0.8411563306230854,0.7777320125015074,0.8527350209470879,0.8214528811441542,0.8426089804341212,0.7676343789951319
670.021,0.8201401111770651,0.7864903708680339,0.7946495197948361,0.6803716771552706,0.8236463703617102,0.7783376937291993,0.7836653648976286,0.6822111536976766
680.039,0.7469333541219974,0.66697232373804,0.6658319444290247,0.5024925512576984,0.7010174449035688,0.6856386822815022,0.6365959239998527,0.5544423232788448
690.015,0.6120681936354201,0.5134809620848303,0.5019700135339351,0.34959551405599365,0.5011823662026533,0.577806434754934,0.4728583028007345,0.44172674773457465
700.014,0.5116952421489442,0.4161851186915683,0.3963361574581545,0.26829129682194924,0.3731736209094086,0.5030235586309593,0.3769282298822779,0.37256258595731717
710.006,0.45210922829113875,0.35048434968095277,0.327603988783341,0.21681218739183306,0.30637559027993544,0.4418813048759805,0.3136454093471194,0.3167422809181329
719.99,0.4082742334521126,0.2974721411177773,0.27443115181207434,0.17748810045799704,0.2652149647072424,0.38073766691347427,0.26206553621119055,0.263803402534911
729.968,0.36290775643447526,0.24586034735982168,0.22452852657577166,0.14066211453308886,0.2268060124206283,0.3124693050100901,0.21201835628845928,0.20778908732541357
740.018,0.30147827695573104,0.1887653225940152,0.17312329997112738,0.10190718568323333,0.17971506459040135,0.23400331951698117,0.15984057872997948,0.14770511328223682
749.981,0.22635419314481428,0.1301213229768292,0.12226343406825861,0.06483539326680804,0.1253941311224528,0.15488852361345082,0.1084602973961289,0.09125430702761199
