Wavelength (nm),EQE pixel 1,EQE pixel 2,EQE pixel 3,EQE pixel 4,EQE pixel 5,EQE pixel 6,EQE pixel 7,EQE pixel 8
349.99,0.08200256574781115,0.18874997157457113,0.14153499491991828,0.12187122012929821,0.13250993633374056,0.1158390895148446,0.14268292782676242,0.11232741346407521
359.996,0.10144645413823856,0.26894147294031334,0.1950108827490483,0.16385616940641173,0.17949481332910425,0.15542557943689986,0.195688826233637,0.15180532451110781
369.998,0.11374187716960933,0.3215555409216034,0.22881626988065687,0.18939968237749444,0.2125085527929367,0.18155976054782508,0.23031074022822579,0.17163981468914213
379.997,0.12865530887421134,0.3832022103861616,0.27084077178474364,0.22020328660317673,0.24572703224917597,0.21415342569308443,0.2708298702133072,0.20021356736947807
389.992,0.1485425165899162,0.44867421018140596,0.31700491992332464,0.25272727182370924,0.28632975833201585,0.2487431737865865,0.31249529840054374,0.22716556120986017
399.984,0.16539793308680842,0.49697459095436264,0.35126239570718365,0.27532787466855535,0.3156363957176967,0.2745964708000171,0.3422155220889493,0.2468447605864515
409.971,0.18144874901912508,0.5374267276721382,0.3818894768395163,0.2938645689165735,0.3412794655487661,0.295949050543028,0.37037783283482895,0.2644535856890483
420.035,0.1972655116247109,0.5716000632362127,0.40987097956452395,0.3157504096919611,0.36593025649279814,0.321685435547117,0.39588888260436067,0.2864364233176078
430.015,0.2130399739875195,0.5957823560515926,0.4346465655461187,0.34235111131770163,0.3909095638220964,0.34928670868018125,0.4233863504971872,0.3175997902199389
439.991,0.2272514764184095,0.6185470489911352,0.45709330564669176,0.3711698496247896,0.41707474136539496,0.3724400848913826,0.448565223755529,0.3466010806602473
449.963,0.2402695562125311,0.6407490745506512,0.476454925936279,0.3900392093411445,0.43520641860415465,0.39047344841901604,0.47042674073857593,0.39183130565634783
460.01,0.25004165904457154,0.6598074881107386,0.49492678276770463,0.40470822973255144,0.4492568006073482,0.40531925545864783,0.48445518323145775,0.40654433120460504
469.973,0.2566941620524229,0.6707371224227212,0.5063966820173075,0.41137671348740934,0.45757204886168834,0.41471726260300357,0.4917555301840665,0.4182270067412019
480.012,0.2660473057692811,0.6788527252637944,0.5179908993281908,0.418879195225069,0.4653730303367277,0.42234116145972417,0.4996994469975454,0.4253106072764092
489.966,0.26797635997796504,0.6795197852585151,0.5206904377884083,0.42554526022790096,0.4681864328010127,0.4254019412121511,0.5019076228957562,0.42835231867598383
499.995,0.271589867361626,0.6808622186967619,0.522044117416457,0.4273805867343849,0.4715376196194756,0.4294217819418543,0.5036672991095849,0.4313601734941701
510.02,0.27438789104821226,0.6813946141885203,0.5237600507672212,0.42860270233167186,0.47172554217470264,0.43290886374231574,0.503793260466887,0.4339450576187256
520.039,0.27500987135603266,0.6771901008226869,0.5226764698735543,0.427301960334569,0.4698394875289191,0.4333464573053945,0.5013569145048064,0.43261922297365324
529.974,0.27438683129785024,0.6699961490480294,0.5188897352591796,0.42347947222109505,0.46512561811672887,0.4309915879556558,0.4996427496046062,0.4286332910886217
539.984,0.27455903474883886,0.6624007192177619,0.5157595505128255,0.4200435347872899,0.46129477698027505,0.4304571589494785,0.4937854984485347,0.4264317219595303
549.988,0.27423365586132803,0.6546896439716493,0.5125232532992342,0.4155681845313369,0.4574177135457882,0.4277907029523549,0.49013887778690607,0.42343501587027793
559.987,0.2754576195242383,0.6506541943628544,0.5140750637420799,0.4144703795340738,0.4559672909051327,0.4282377623202124,0.4885597923808725,0.42315941353407904
569.981,0.2772954578978578,0.6455937042438082,0.5101550555818033,0.4141629998882074,0.4548409597718103,0.42803213345829055,0.4866467080750047,0.4216170797222975
579.969,0.2774510940891924,0.638721212227628,0.5067038408794164,0.41132690362741736,0.4504976530123724,0.4306160050044929,0.4833348269981824,0.4195643575498334
590.031,0.27898269555450944,0.6357763936608816,0.5049589697844857,0.4111028287802553,0.4498986380867333,0.42972158288762896,0.4818396362566752,0.4197114494736233
600.008,0.2793093535945053,0.6322407794580716,0.5007281446938139,0.40981022872971135,0.44729429306850294,0.4292449871022932,0.4784425834005967,0.41830006230234507
609.979,0.27861454890670806,0.6227421499164364,0.4957364931403212,0.4069411875178762,0.44350188029725723,0.42685497033939324,0.47301434112741264,0.4159990138957777
620.024,0.27841412868469245,0.6161496171767332,0.49000920122706154,0.4056516981371361,0.4418286145689798,0.4252879899055864,0.47274144790817385,0.4147092509964043
629.983,0.2776131325957673,0.6100200465841268,0.48427086203632924,0.4037772007747114,0.44016243070953637,0.42281003806815803,0.46613630503494574,0.41336346252962136
640.016,0.2779344194957872,0.6083585879789885,0.48209964654423165,0.4044101548349357,0.4398794744748354,0.42130809276675896,0.4632230572061934,0.41634004702486016
649.963,0.28027585299140567,0.5975932473752744,0.47798989631882216,0.40111212572882143,0.43675476701776,0.4174424218442283,0.45828422031793753,0.4105680116837677
659.983,0.2750015424714447,0.5829372858740459,0.46800544946135664,0.39716790527501294,0.4334071484331692,0.4109489549464601,0.4502645224208348,0.4056443607113353
669.997,0.2715584300536504,0.5638591257763015,0.45544746331045927,0.39137360892777334,0.4251281890662506,0.40259712760291216,0.43889843698124764,0.40038180112892857
680.004,0.26932725489444315,0.5395068762377502,0.44245975954751643,0.38521372291001693,0.4198518387584654,0.3961716632802606,0.4233147844225295,0.3960023669189335
689.986,0.25114005788184524,0.4993447024861579,0.4216658465016647,0.37501495103872795,0.40767865051329505,0.3868042654916329,0.4009255573158732,0.38682568211100327
699.982,0.25203432853307745,0.43604874763975865,0.39878356600113896,0.36065418908425223,0.39904593359928814,0.37944118308020475,0.37814305428384154,0.3736930094977393
709.971,0.24748813621637802,0.3540344516269825,0.365541616627913,0.3363239201131939,0.3796451390830826,0.3662551580693324,0.3542542333477063,0.3514960541210868
720.031,0.23755992729178307,0.2591778008329856,0.3245451370977774,0.2982139968339823,0.3490680621496077,0.34815214271426176,0.3241421664421631,0.3159155894738351
730.006,0.2199622368326504,0.1669562042540073,0.2715092462794337,0.24509143441020137,0.30217872674607177,0.31990397223761796,0.28427355553676353,0.2694168011365803
739.974,0.19519942796184783,0.09393959158149116,0.21381834451540485,0.18280716259586977,0.2419123791483073,0.2827397031417047,0.23856941328134726,0.20338830216252554
750.014,0.16229231591856252,0.04557225658502912,0.15449235486548052,0.11783482411093399,0.17034754182712286,0.23290626307466583,0.1768927848110517,0.1358564378131977
