Wavelength (nm),Current (A)
350.005,6.1315236185555565e-09
360.018,1.0797670433777777e-08
370.028,1.5864279470000006e-08
380.034,2.6671425084444454e-08
390.036,4.553480470999999e-08
400.035,6.989507451e-08
410.031,9.86892465233334e-08
420.022,1.3473231529999998e-07
430.009,1.5907035148888885e-07
439.993,1.9546506277777778e-07
449.972,2.418902740777777e-07
460.026,2.889398975444445e-07
469.997,2.538255226577776e-07
479.963,3.7594409013333334e-07
490.005,4.1959586431111113e-07
499.962,4.5901738057777765e-07
509.993,4.967600583666668e-07
520.02,5.270438575222223e-07
529.963,5.572223080444444e-07
539.98,5.772492281555551e-07
549.992,5.947688684999999e-07
559.998,6.064580789999999e-07
570.0,6.362615511111108e-07
579.995,6.437047253333336e-07
589.986,6.544174998999996e-07
599.97,6.637186537666665e-07
610.028,6.561995718111111e-07
620.001,6.370108052555553e-07
629.968,6.246030844888891e-07
640.008,6.252001608000002e-07
649.963,6.214476484e-07
659.991,5.986418156555553e-07
670.012,5.427740525666666e-07
680.026,4.0206415151111113e-07
690.032,2.340784467444444e-07
700.032,9.480508938222223e-08
710.026,3.178295981222222e-08
720.012,1.0745041636444441e-08
729.991,4.2792585620000005e-09
739.964,2.5404682704444445e-09
750.007,1.5084568484444436e-09
