Wavelength (nm),Current (A)
349.989,1.660290854333333e-09
359.994,2.4401770893333336e-09
369.997,3.3692143988888875e-09
379.995,5.256186092777778e-09
389.991,8.908822522888887e-09
399.982,1.3578964585555556e-08
409.97,1.9370317253333336e-08
420.034,2.705256182111111e-08
430.014,3.339342701888889e-08
439.989,4.310269472333332e-08
449.961,5.447693411777778e-08
460.008,6.630288502777775e-08
469.972,7.698860487777776e-08
480.01,8.937371924222222e-08
489.964,1.0155386303111107e-07
499.993,1.1238466987777778e-07
510.018,1.2298320650000004e-07
520.037,1.323049827e-07
529.972,1.4173968218888889e-07
539.982,1.4845232364444452e-07
549.986,1.5604991712222224e-07
559.985,1.6900961452222223e-07
569.979,1.7835204777777778e-07
579.967,1.8546620603333327e-07
590.029,1.9367817297777792e-07
600.006,1.9984008150000003e-07
609.977,1.9806659349999998e-07
620.021,1.9325417399999993e-07
629.981,1.913260523777777e-07
640.013,1.9082680991111106e-07
650.039,1.884654556333334e-07
659.98,1.8080662634444442e-07
669.994,1.7050461739999992e-07
680.001,1.6042640497777785e-07
689.983,1.8421628698888888e-07
699.979,1.894116143e-07
709.968,1.907828872888889e-07
720.029,1.8074507563333334e-07
730.004,1.620230679e-07
739.972,1.3783333839999995e-07
750.011,1.0740881212333332e-07
