Wavelength (nm),Current (A)
349.99,2.1641672657777774e-09
359.996,3.4050609261111113e-09
369.998,4.84439970122222e-09
379.997,7.935478491333331e-09
389.992,1.3599055644444442e-08
399.984,2.1054307249999997e-08
409.971,3.019075372e-08
420.035,4.191052921666666e-08
430.015,5.198042258111112e-08
439.991,6.652677146555555e-08
449.963,8.38681367444444e-08
460.01,1.0251280182666664e-07
469.973,1.1859620383333336e-07
480.012,1.3834860807777774e-07
489.966,1.559039728666667e-07
499.995,1.7220751388888896e-07
510.02,1.8665035141111104e-07
520.039,1.9975510022222221e-07
529.974,2.1306679156666662e-07
539.984,2.207887244777777e-07
549.988,2.2866472452222217e-07
559.987,2.420626952666667e-07
569.981,2.4717034146666674e-07
579.969,2.5108688160000005e-07
590.031,2.5744878868888884e-07
600.008,2.605062253777778e-07
609.979,2.552218704777778e-07
620.024,2.470410595222222e-07
629.983,2.423118983e-07
640.016,2.3981387827777785e-07
649.963,2.352935094222223e-07
659.983,2.2526415208888877e-07
669.997,2.1369938848888883e-07
680.004,1.9928270164444432e-07
689.986,2.3479608640000006e-07
699.982,2.3963459623333326e-07
709.971,2.406055042e-07
720.031,2.3047198084444442e-07
730.006,2.155566029777777e-07
739.974,1.959811436888889e-07
750.014,1.6783676191111107e-07
