Wavelength (nm),Current (A)
349.973,6.346645547888889e-09
359.99,1.0537975276000002e-08
370.003,1.670033802222222e-08
380.013,2.9671109295555544e-08
390.019,4.95119488e-08
400.022,7.423616708e-08
410.021,1.033647951922222e-07
420.016,1.3625515625555554e-07
430.007,1.564440454e-07
439.994,1.9489949532222219e-07
449.977,2.362722004444444e-07
460.035,2.789619654777779e-07
470.01,3.186633361777778e-07
479.98,3.636018742888891e-07
490.025,4.021107835e-07
499.985,4.4177385245555535e-07
510.021,4.745055924222221e-07
519.972,5.058759837444445e-07
529.998,5.322590647888888e-07
540.019,5.479916974777777e-07
550.034,5.599255879666666e-07
559.965,5.888933812444441e-07
569.97,6.039903243333336e-07
579.97,6.132687526222222e-07
589.964,6.30280445388889e-07
600.032,6.352654313555554e-07
610.014,6.193556992444443e-07
619.991,6.008499039888885e-07
629.962,5.908452277333334e-07
640.006,5.847881417666668e-07
649.964,5.659073198777778e-07
659.996,5.306608051777778e-07
670.021,4.87585316711111e-07
680.039,4.4424012711111124e-07
690.015,4.631476799888888e-07
700.014,4.345108966555555e-07
710.006,3.816495492555556e-07
719.99,3.1298983363333323e-07
729.968,2.3844963628888887e-07
740.018,1.678396866777778e-07
749.981,1.069191624888889e-07
