Wavelength (nm),Current (A)
350.005,3.395690206555555e-09
360.018,5.644351416111112e-09
370.028,8.275505051000001e-09
380.034,1.328231295333334e-08
390.036,2.3394233761111115e-08
400.035,3.668135743111111e-08
410.031,5.253472451666668e-08
420.022,7.203384380333332e-08
430.009,8.766959926555551e-08
439.993,1.1068362018444444e-07
449.972,1.3928515283333332e-07
460.026,1.689268824666666e-07
469.997,1.9498163347777779e-07
479.963,2.250867517777777e-07
490.005,2.5294578018888876e-07
499.962,2.7830345305555554e-07
509.993,3.017804018333333e-07
520.02,3.2036143141111104e-07
529.963,3.3953859116666655e-07
539.98,3.5260743351111105e-07
549.992,3.6560212902222227e-07
559.998,3.741625425333333e-07
570.0,3.936820125444442e-07
579.995,3.9925397732222214e-07
589.986,4.070733501666667e-07
599.97,4.136197045111112e-07
610.028,4.1006902881111106e-07
620.001,3.980100623555554e-07
629.968,3.886941376777779e-07
640.008,3.8360736208888885e-07
649.963,3.7378793183333317e-07
659.991,3.5391016717777776e-07
670.012,3.2813837948888896e-07
680.026,3.0442346886666675e-07
690.032,3.235102195444445e-07
700.032,3.313444134777778e-07
710.026,3.308797136444444e-07
720.012,3.192458142444443e-07
729.991,2.9559293747777775e-07
739.964,2.585241280555556e-07
750.007,2.058811959555555e-07
