Wavelength (nm),Current (A)
349.973,7.852021889222222e-09
359.99,1.3277030783333333e-08
370.003,2.1025707667777782e-08
380.013,3.6334349822222216e-08
390.019,5.8930572944444465e-08
400.022,8.631473410000005e-08
410.021,1.2007718636666665e-07
420.016,1.579224588222222e-07
430.007,1.8020410135555549e-07
439.994,2.2169365297777778e-07
449.977,2.655092580777778e-07
460.035,3.103594748111112e-07
470.01,3.518198286111112e-07
479.98,3.9958641495555545e-07
490.025,4.4085051266666674e-07
499.985,4.80996011611111e-07
510.021,5.13618948722222e-07
519.972,5.441908412333334e-07
529.998,5.686248890666669e-07
540.019,5.815947500222221e-07
550.034,5.915096028777778e-07
559.965,6.199027850444443e-07
569.97,6.355556323888887e-07
579.97,6.438314728666664e-07
589.964,6.584222978444443e-07
600.032,6.602739832000002e-07
610.014,6.421759992111108e-07
619.991,6.219504615888888e-07
629.962,6.174344295555557e-07
640.006,6.152114195333334e-07
649.964,5.99392001311111e-07
659.996,5.62328520311111e-07
670.021,4.854503742222223e-07
680.039,3.382840956444445e-07
690.015,2.0922750865555547e-07
700.014,1.259374117333333e-07
710.006,8.039735404777778e-08
719.99,5.1749964866666667e-08
729.968,3.156570783444444e-08
740.018,1.776402317333333e-08
749.981,9.314837541333337e-09
