Wavelength (nm),Current (A)
350.005,5.914485837666665e-09
360.018,1.0357643451222224e-08
370.028,1.5559311384444442e-08
380.034,2.4900748924444468e-08
390.036,4.353641861888888e-08
400.035,6.761868881555557e-08
410.031,9.619362367666665e-08
420.022,1.296336275444444e-07
430.009,1.5285546553333334e-07
439.993,1.8749083782222217e-07
449.972,2.3235534875555557e-07
460.026,2.784838178555555e-07
469.997,3.1903510381111113e-07
479.963,3.6551388685555543e-07
490.005,4.075196631111111e-07
499.962,4.448416890222222e-07
509.993,4.805220407555555e-07
520.02,5.096838695666664e-07
529.963,5.369749064222222e-07
539.98,5.531668328888891e-07
549.992,5.682059187333333e-07
559.998,5.774973588888886e-07
570.0,6.037278975222221e-07
579.995,6.108052152555554e-07
589.986,6.243889437666664e-07
599.97,6.379360988111112e-07
610.028,6.339845397555557e-07
620.001,6.137765317222222e-07
629.968,5.976356930111109e-07
640.008,5.900620136555558e-07
649.963,5.735606469e-07
659.991,5.268067423111112e-07
670.012,4.4866099144444453e-07
680.026,3.5698193913333337e-07
690.032,3.1281775838888885e-07
700.032,2.5951543461111113e-07
710.026,2.0280216891111106e-07
720.012,1.4206362362222217e-07
729.991,8.685568890222219e-08
739.964,4.598006941444444e-08
750.007,2.144608104666667e-08
