Wavelength (nm),Power (W)
349.973,7.607963009800003e-08
359.99,1.0202596832599996e-07
370.003,1.2481653288800006e-07
380.013,1.6137742604599994e-07
390.019,2.2757744593300007e-07
400.022,3.0950694019000017e-07
410.021,3.9803727318000005e-07
420.016,4.9313672151e-07
430.007,5.450943636200002e-07
439.994,6.285372470200001e-07
449.977,7.411726201799999e-07
460.035,8.448166187000004e-07
470.01,9.359941265299998e-07
479.98,1.0332326878499999e-06
490.025,1.1281063808700004e-06
499.985,1.2139991352100003e-06
510.021,1.2983777043299997e-06
519.972,1.3592822086000005e-06
529.998,1.4297728467000003e-06
540.019,1.4691646391100016e-06
550.034,1.4895775502100008e-06
559.965,1.5352921673099995e-06
569.97,1.5922328446999994e-06
579.97,1.6146823503500017e-06
589.964,1.6311411377100004e-06
600.032,1.6511074388400011e-06
610.014,1.6296593560299996e-06
619.991,1.5691466666899984e-06
629.962,1.5209300494599992e-06
640.006,1.4951192792899998e-06
649.964,1.47284800846e-06
659.996,1.4122974204800004e-06
670.021,1.3275572353799997e-06
680.039,1.24828658163e-06
690.015,1.2733317731600002e-06
700.014,1.3245224175800002e-06
710.006,1.3599541733800004e-06
719.99,1.3701553456600006e-06
729.968,1.35739165446e-06
740.018,1.3343874587000015e-06
749.981,1.3104663417600007e-06
