Wavelength (nm),Current (A)
349.973,8.764711960777776e-09
359.99,1.467396033222222e-08
370.003,2.3025310381111105e-08
380.013,3.9349978969999994e-08
390.019,6.305935741666668e-08
400.022,9.088992749222222e-08
410.021,1.2459246253333339e-07
420.016,1.6282223994444448e-07
430.007,1.8574748552222214e-07
439.994,2.2815217446666675e-07
449.977,2.7231048286666657e-07
460.035,3.1740914738888893e-07
470.01,3.586529312888887e-07
479.98,4.059419522999998e-07
490.025,4.462384748222223e-07
499.985,4.855701017555555e-07
510.021,5.176069889666667e-07
519.972,5.470550864666665e-07
529.998,5.717916074666664e-07
540.019,5.852202023111109e-07
550.034,5.952397505444443e-07
559.965,6.235315375888887e-07
569.97,6.385440752222223e-07
579.97,6.46632843e-07
589.964,6.612966161333333e-07
600.032,6.648875581000002e-07
610.014,6.483937389999998e-07
619.991,6.29542039211111e-07
629.962,6.215967808888888e-07
640.006,6.182318978777778e-07
649.964,6.030121898666667e-07
659.996,5.743722142444445e-07
670.021,5.298860740111113e-07
680.039,4.4337356702222223e-07
690.015,3.658237822666667e-07
700.014,2.934394402444445e-07
710.006,2.3820458831111107e-07
719.99,1.8576481308888894e-07
729.968,1.3169659893333323e-07
740.018,8.109461613333333e-08
749.981,4.202819440555556e-08
