Wavelength (nm),Current (A)
350.005,5.840191322666669e-09
360.018,9.981135223888889e-09
370.028,1.4724706041111108e-08
380.034,2.358620337666667e-08
390.036,4.1263016972222215e-08
400.035,6.429480196e-08
410.031,9.034994543444447e-08
420.022,1.2125600588888892e-07
430.009,1.439300148e-07
439.993,1.7756410611111114e-07
449.972,2.2061428806666666e-07
460.026,2.652545817444443e-07
469.997,3.025122812111112e-07
479.963,3.433701075111111e-07
490.005,3.821054951333332e-07
499.962,4.1736712743333315e-07
509.993,4.496313942555556e-07
520.02,4.789665550333333e-07
529.963,5.071886179222221e-07
539.98,5.222990735111111e-07
549.992,5.385466506333335e-07
559.998,5.475189685444442e-07
570.0,5.747925223222224e-07
579.995,5.840785747222222e-07
589.986,5.964663770666669e-07
599.97,6.064691532333335e-07
610.028,6.009535195555552e-07
620.001,5.83457522322222e-07
629.968,5.727043432444443e-07
640.008,5.719386159333332e-07
649.963,5.689919111111111e-07
659.991,5.447458182222224e-07
670.012,5.09324127811111e-07
680.026,4.6047361838888875e-07
690.032,4.5707564143333325e-07
700.032,4.239858089444444e-07
710.026,3.894791640333331e-07
720.012,3.484773400111111e-07
729.991,2.977968118333333e-07
739.964,2.3585690340000015e-07
750.007,1.6560277086666668e-07
