Wavelength (nm),Current (A)
350.005,5.097660242666667e-09
360.018,8.824425317555557e-09
370.028,1.3238590734444441e-08
380.034,2.125526579555556e-08
390.036,3.729412106222221e-08
400.035,5.818758959222222e-08
410.031,8.289411493222224e-08
420.022,1.119571558444444e-07
430.009,1.323286711666666e-07
439.993,1.6304805773333337e-07
449.972,2.0168774312222222e-07
460.026,2.4068450973333334e-07
469.997,2.7496790853333325e-07
479.963,3.1414402957777773e-07
490.005,3.51800746311111e-07
499.962,3.862871969666666e-07
509.993,4.191744017e-07
520.02,4.461054086555555e-07
529.963,4.7294112840000005e-07
539.98,4.901706080444442e-07
549.992,5.061305373999998e-07
559.998,5.144538492888888e-07
570.0,5.412414301222223e-07
579.995,5.497830904555554e-07
589.986,5.607413874777778e-07
599.97,5.711243517555553e-07
610.028,5.669084718444445e-07
620.001,5.517441404555556e-07
629.968,5.427590762222225e-07
640.008,5.431008651111113e-07
649.963,5.416520091777778e-07
659.991,5.260877677777779e-07
670.012,4.996136521777778e-07
680.026,4.658331150333333e-07
690.032,4.7446482288888876e-07
700.032,4.42167778288889e-07
710.026,3.971437636444447e-07
720.012,3.453767167111112e-07
729.991,2.9231409283333343e-07
739.964,2.3941014628888905e-07
750.007,1.8395111714444443e-07
