Wavelength (nm),Current (A)
350.005,6.758671645888887e-09
360.018,1.1812184476666672e-08
370.028,1.7632740991111114e-08
380.034,2.8038049546666665e-08
390.036,4.789226847555555e-08
400.035,7.267235611111112e-08
410.031,1.0226784878444444e-07
420.022,1.3834639829999993e-07
430.009,1.6509312137777783e-07
439.993,2.0303618628888888e-07
449.972,2.5032875883333345e-07
460.026,2.988597199777778e-07
469.997,3.417675219666665e-07
479.963,3.908975201111111e-07
490.005,4.369860195888886e-07
499.962,4.792198419111111e-07
509.993,5.179746245555555e-07
520.02,5.489562617444443e-07
529.963,5.787749407111111e-07
539.98,5.984295081666668e-07
549.992,6.139539171999998e-07
559.998,6.221357212999999e-07
570.0,6.452584499222219e-07
579.995,6.528532250444444e-07
589.986,6.639087602777774e-07
599.97,6.788885582666669e-07
610.028,6.790524752666666e-07
620.001,6.653538269777774e-07
629.968,6.559737867333333e-07
640.008,6.527367199444445e-07
649.963,6.437997403999999e-07
659.991,6.173548682222224e-07
670.012,5.50705421211111e-07
680.026,3.641244970111111e-07
690.032,1.6760299141111106e-07
700.032,5.976353666222222e-08
710.026,2.1287355567777773e-08
720.012,8.224616781777775e-09
729.991,3.971536340222223e-09
739.964,2.4604479744444447e-09
750.007,1.859794907333334e-09
