Wavelength (nm),Power (W)
349.99,1.0549808244400004e-07
359.996,1.3253597661300003e-07
369.998,1.6536406811299995e-07
379.997,2.15612326826e-07
389.992,3.049990550699999e-07
399.984,4.045641648499998e-07
409.971,5.105782900999999e-07
420.035,6.203212757199999e-07
430.015,6.774302258599997e-07
439.991,7.806488613499999e-07
449.963,9.052657094299997e-07
460.01,1.0272163458199995e-06
469.973,1.12276272861e-06
480.012,1.2373983841600004e-06
489.966,1.3432398315900002e-06
499.995,1.43943671161e-06
510.02,1.5194858940300012e-06
520.039,1.5872427712399996e-06
529.974,1.65904256191e-06
539.984,1.687896291709999e-06
549.988,1.72438706952e-06
559.987,1.7834423497800004e-06
569.981,1.7919308991500005e-06
579.969,1.7932165851500002e-06
590.031,1.80325316094e-06
600.008,1.795442255509999e-06
609.979,1.7408548727099994e-06
620.024,1.6635702758500002e-06
629.983,1.6113853235899995e-06
640.016,1.5848528596899999e-06
649.963,1.5441077891299996e-06
659.983,1.4672925556200011e-06
669.997,1.3817508391800012e-06
680.004,1.30032896215e-06
689.986,1.5055798980200003e-06
699.982,1.5327002136599998e-06
709.971,1.5463776730900008e-06
720.031,1.5224832389400003e-06
730.006,1.4945673910999997e-06
739.974,1.4551147182699995e-06
750.014,1.4143632881500004e-06
