Wavelength (nm),Current (A)
350.005,5.9728315289999985e-09
360.018,1.0444548306333335e-08
370.028,1.5735106395555554e-08
380.034,2.526818075111111e-08
390.036,4.4011811828888906e-08
400.035,6.787900912333336e-08
410.031,9.613300795222227e-08
420.022,1.2920455446666668e-07
430.009,1.5168318598888887e-07
439.993,1.8542146440000003e-07
449.972,2.2906397307777774e-07
460.026,2.735892382555556e-07
469.997,3.1226878589999995e-07
479.963,3.5685987153333317e-07
490.005,3.9980645604444465e-07
499.962,4.379195253222222e-07
509.993,4.7304449666666645e-07
520.02,5.022355095333333e-07
529.963,5.33109843388889e-07
539.98,5.533085700888887e-07
549.992,5.707901477e-07
559.998,5.813112820999999e-07
570.0,6.10097120011111e-07
579.995,6.186638402666667e-07
589.986,6.300305949444444e-07
599.97,6.404633426333337e-07
610.028,6.351259544222221e-07
620.001,6.17523767633333e-07
629.968,6.077891450111113e-07
640.008,6.064247199555556e-07
649.963,6.008435651888888e-07
659.991,5.735881757333333e-07
670.012,5.208227241888889e-07
680.026,4.383669765555555e-07
690.032,3.876131197777779e-07
700.032,3.084868714333334e-07
710.026,2.2470618991111112e-07
720.012,1.4562841146666663e-07
729.991,8.224047926555557e-08
739.964,4.0195627021111093e-08
750.007,1.7255457833333336e-08
