Wavelength (nm),Power (W)
349.973,1.05243067027e-07
359.99,1.28557228086e-07
370.003,1.5945305179399997e-07
380.013,2.1827540926200006e-07
390.019,2.9431303091e-07
400.022,3.7611981504000005e-07
410.021,4.645193228900001e-07
420.016,5.592883517199996e-07
430.007,6.068328150500001e-07
439.994,7.085711783300002e-07
449.977,8.107013744099996e-07
460.035,9.066351986499999e-07
470.01,9.954211547599998e-07
479.98,1.10047930488e-06
490.025,1.1821945023200002e-06
499.985,1.26819503183e-06
510.021,1.3307798274099993e-06
519.972,1.3890309855599998e-06
529.998,1.4290487899800004e-06
540.019,1.4604061476100005e-06
550.034,1.4875448368600008e-06
559.965,1.5584704396800025e-06
569.97,1.5776037895899991e-06
579.97,1.595659001619999e-06
589.964,1.6179721399000005e-06
600.032,1.6105502840199984e-06
610.014,1.5577367770399993e-06
619.991,1.4986377738400003e-06
629.962,1.46254700659e-06
640.006,1.4390480236799993e-06
649.964,1.39402213503e-06
659.996,1.3137365993499994e-06
670.021,1.2287661400399994e-06
680.039,1.1587503175400003e-06
690.015,1.2524435174900006e-06
700.014,1.3008113279099997e-06
710.006,1.324332397439999e-06
719.99,1.3321838741899993e-06
729.968,1.31533795813e-06
740.018,1.2902829803199998e-06
749.981,1.259983932349999e-06
