Wavelength (nm),Current (A)
349.973,9.737979498999996e-09
359.99,1.6024338962222215e-08
370.003,2.493897436000001e-08
380.013,4.255211860999997e-08
390.019,6.78453188611111e-08
400.022,9.762137930888885e-08
410.021,1.3298166726666667e-07
420.016,1.7277811594444447e-07
430.007,1.9608095206666663e-07
439.994,2.4042201511111117e-07
449.977,2.8684832754444453e-07
460.035,3.3386356167777766e-07
470.01,3.773005214999999e-07
479.98,4.2646024621111085e-07
490.025,4.689629517333334e-07
499.985,5.110064204222222e-07
510.021,5.439232741666667e-07
519.972,5.752041063777777e-07
529.998,6.007791301444442e-07
540.019,6.122466801888891e-07
550.034,6.244859112555556e-07
559.965,6.535592417444448e-07
569.97,6.678547185888886e-07
579.97,6.757910696333333e-07
589.964,6.903669675222221e-07
600.032,6.916135257777776e-07
610.014,6.729786035555555e-07
619.991,6.528139998999998e-07
629.962,6.44020083188889e-07
640.006,6.385136651444444e-07
649.964,6.19020529811111e-07
659.996,5.80676204333333e-07
670.021,5.216167232333337e-07
680.039,4.3803118008888897e-07
690.015,3.9300847187777776e-07
700.014,3.3576794965555556e-07
710.006,2.7320009385555543e-07
719.99,2.0489666871111105e-07
729.968,1.3796363574444442e-07
740.018,8.092487289777778e-08
749.981,4.047091203222221e-08
