Wavelength (nm),Power (W)
349.973,9.710591668699999e-08
359.99,1.1689066851900001e-07
370.003,1.40191342336e-07
380.013,1.7657878582699987e-07
390.019,2.423044766570001e-07
400.022,3.2409239806999997e-07
410.021,4.1250498565999976e-07
420.016,5.073699884999997e-07
430.007,5.604205988100004e-07
439.994,6.455973536199996e-07
449.977,7.557337255400002e-07
460.035,8.577487432700001e-07
470.01,9.520245186199998e-07
479.98,1.0505716917599995e-06
490.025,1.1472280473400003e-06
499.985,1.2366004943599996e-06
510.021,1.3205750838099994e-06
519.972,1.3857764520000011e-06
529.998,1.45556322819e-06
540.019,1.5025924238300012e-06
550.034,1.5236633686700003e-06
559.965,1.5688432824900007e-06
569.97,1.6278661410800004e-06
579.97,1.6479148179199997e-06
589.964,1.6674291361999999e-06
600.032,1.6897626350099998e-06
610.014,1.6649192278399995e-06
619.991,1.60774904943e-06
629.962,1.56083007199e-06
640.006,1.5283486822599993e-06
649.964,1.5050271803900012e-06
659.996,1.4449313676299997e-06
670.021,1.3568987838800001e-06
680.039,1.276140584429999e-06
690.015,1.3020192744699993e-06
700.014,1.3560710323099988e-06
710.006,1.3913663081599995e-06
719.99,1.4026413879600005e-06
729.968,1.3908244823300004e-06
740.018,1.3670205816799993e-06
749.981,1.3376469928500002e-06
