Wavelength (nm),Power (W)
350.005,9.66408790149999e-08
360.018,1.16030195096e-07
370.028,1.3632456244500003e-07
380.034,1.7002103419600012e-07
390.036,2.3227388791600016e-07
400.035,3.0863357638000003e-07
410.031,3.870039934600001e-07
420.022,4.729567896599997e-07
430.009,5.221652270400001e-07
439.993,6.017754875800003e-07
449.972,7.0552394447e-07
460.026,8.028225215000002e-07
469.997,8.869329289599996e-07
479.963,9.750901457899994e-07
490.005,1.05806271988e-06
499.962,1.1327094941800003e-06
509.993,1.2076361142200005e-06
520.02,1.2622210953899993e-06
529.963,1.3210384873200003e-06
539.98,1.3543972141700003e-06
549.992,1.38693740043e-06
559.998,1.400843710240001e-06
570.0,1.4549606714499998e-06
579.995,1.4636708033599987e-06
589.986,1.482088672980001e-06
599.97,1.492459268740001e-06
610.028,1.4623006518200008e-06
620.001,1.4110453815599996e-06
629.968,1.3751982186799998e-06
640.008,1.3585486760999996e-06
649.963,1.3403987378199998e-06
659.991,1.2901655338500005e-06
670.012,1.2214118850899992e-06
680.026,1.1541492400700003e-06
690.032,1.23472438927e-06
700.032,1.2821246787099995e-06
710.026,1.3117415630899993e-06
720.012,1.3122133287500004e-06
729.991,1.2962662458499997e-06
739.964,1.2703104164400004e-06
750.007,1.2366178140100007e-06
