Wavelength (nm),Power (W)
349.973,1.1147665914799998e-07
359.99,1.36502587366e-07
370.003,1.7213731872699993e-07
380.013,2.3603505060799986e-07
390.019,3.190398361799999e-07
400.022,4.0609524504999975e-07
410.021,5.005663954800004e-07
420.016,5.980183345600002e-07
430.007,6.388686088500002e-07
439.994,7.324238833599996e-07
449.977,8.350563863299999e-07
460.035,9.342650696600002e-07
470.01,1.0190383184299994e-06
479.98,1.1208676716399995e-06
490.025,1.2064998629100007e-06
499.985,1.2897558815600004e-06
510.021,1.3508429389400003e-06
519.972,1.4148186920600013e-06
529.998,1.4697779687699998e-06
540.019,1.4935317216300004e-06
550.034,1.5111569882799997e-06
559.965,1.5741039697799996e-06
569.97,1.5999375238100006e-06
579.97,1.6045926515e-06
589.964,1.619983465809999e-06
600.032,1.604812729259999e-06
610.014,1.5553206583700009e-06
619.991,1.5009397623499984e-06
629.962,1.4696188958599992e-06
640.006,1.43855928971e-06
649.964,1.3919699840899997e-06
659.996,1.3189325869e-06
670.021,1.2351063447099997e-06
680.039,1.1679820006200002e-06
690.015,1.24347397786e-06
700.014,1.282511939850001e-06
710.006,1.2949441696199999e-06
719.99,1.2931708965999999e-06
729.968,1.2774783999500008e-06
740.018,1.2529872441599999e-06
749.981,1.2203112234899996e-06
