Wavelength (nm),Current (A)
349.989,1.4790978259999994e-09
359.994,1.878744462666667e-09
369.997,2.4133528728888897e-09
379.995,3.20087888488889e-09
389.991,4.7689783063333324e-09
399.982,6.624525796333334e-09
409.97,8.772585634888892e-09
420.034,1.1406973383333335e-08
430.014,1.3534929793333332e-08
439.989,1.661467799666666e-08
449.961,2.0538826978888896e-08
460.008,2.4284835968888893e-08
469.972,2.7516612651111123e-08
480.01,3.1349092835555546e-08
489.964,3.470470741111111e-08
499.993,3.810174321111111e-08
510.018,4.119848437777778e-08
520.037,4.400616716222223e-08
529.972,4.683289667888889e-08
539.982,4.891760933333332e-08
549.986,5.1296276988888904e-08
559.985,5.484216456222222e-08
569.979,5.671915936444444e-08
579.967,5.8405444298888865e-08
590.029,6.042931941555555e-08
600.006,6.189047781111112e-08
609.977,6.155977965555555e-08
620.021,6.027826621444447e-08
629.981,5.968652806222217e-08
640.013,6.012243921111112e-08
650.039,5.976599508444446e-08
659.98,5.626848791111112e-08
669.994,5.210778263555557e-08
680.001,4.8239120018888866e-08
689.983,5.398766071777778e-08
699.979,5.3009362924444444e-08
709.968,5.052104884888888e-08
720.029,4.5904153163333335e-08
730.004,4.061630217e-08
739.972,3.49100330877778e-08
750.011,2.874966125444444e-08
