Wavelength (nm),Power (W)
349.989,1.11213154563e-07
359.994,1.3899482431799994e-07
369.997,1.7180324661899986e-07
379.995,2.2668707561399997e-07
389.991,3.1808450692000016e-07
399.982,4.1685468004999973e-07
409.97,5.209557116100002e-07
420.034,6.2983232368e-07
430.014,6.877040846400002e-07
439.989,7.954186481299995e-07
449.961,9.198811034000001e-07
460.008,1.04036068701e-06
469.972,1.1442007175399993e-06
480.01,1.2618817916400006e-06
489.964,1.3644328856600002e-06
499.993,1.462399684429999e-06
510.018,1.54255752018e-06
520.037,1.6117863981300003e-06
529.972,1.687237170769999e-06
539.982,1.7186806548400005e-06
549.986,1.746397837669999e-06
559.985,1.8124485674400005e-06
569.979,1.8176193333099996e-06
579.967,1.8166695670500003e-06
590.029,1.8273787176700001e-06
600.006,1.8141408912400008e-06
609.977,1.76175686744e-06
620.021,1.6780477501300001e-06
629.981,1.6315503078e-06
640.013,1.5973216745e-06
650.039,1.5544261242599993e-06
659.98,1.4828942039399993e-06
669.994,1.3958702067299999e-06
680.001,1.3124044534399996e-06
689.983,1.49699842554e-06
699.979,1.52171854218e-06
709.968,1.5333270459300002e-06
720.029,1.5150377714499992e-06
730.004,1.4783068525500005e-06
739.972,1.4459993155999991e-06
750.011,1.40426278217e-06
