Wavelength (nm),Current (A)
350.005,1.7173154193333333e-09
360.018,2.4709345942222213e-09
370.028,3.365937116444443e-09
380.034,5.214124495000001e-09
390.036,9.039803067222222e-09
400.035,1.4253970208888885e-08
410.031,2.0752079708888883e-08
420.022,2.877843993444447e-08
430.009,3.536207845666666e-08
439.993,4.5389358543333306e-08
449.972,5.796684173222223e-08
460.026,7.109126529333333e-08
469.997,8.293309444666668e-08
479.963,9.693813643555556e-08
490.005,1.1045939592111106e-07
499.962,1.2340823437777774e-07
509.993,1.357186567555555e-07
520.02,1.4626418442222226e-07
529.963,1.564135819888889e-07
539.98,1.6420053174444444e-07
549.992,1.7184843724444433e-07
559.998,1.7790819439999998e-07
570.0,1.904344728999999e-07
579.995,1.9730844669999995e-07
589.986,2.0518520892222222e-07
599.97,2.1271160072222215e-07
610.028,2.1354652526666662e-07
620.001,2.0979140435555543e-07
629.968,2.0891434892222232e-07
640.008,2.0990307355555554e-07
649.963,2.097050616222221e-07
659.991,2.0362520356666665e-07
670.012,1.9412005384444436e-07
680.026,1.8522047091111115e-07
690.032,1.9265275435555545e-07
700.032,2.0516717854444447e-07
710.026,2.11679773011111e-07
720.012,2.1262395555555563e-07
729.991,2.077829409444445e-07
739.964,1.9813546004444434e-07
750.007,1.8025313563333334e-07
