Wavelength (nm),Power (W)
349.989,1.1260821163899994e-07
359.994,1.4250223400200005e-07
369.997,1.7843495178799997e-07
379.995,2.413195867889999e-07
389.991,3.4287536904000007e-07
399.982,4.475708191000002e-07
409.97,5.562109776899999e-07
420.034,6.658194962900003e-07
430.014,7.173090693999996e-07
439.989,8.238737654699997e-07
449.961,9.5189652483e-07
460.008,1.0762935183599998e-06
469.972,1.1809654650700003e-06
480.01,1.30243220721e-06
489.964,1.4130205948299993e-06
499.993,1.5207060653100015e-06
510.018,1.60520648704e-06
520.037,1.6819457136599999e-06
529.972,1.7556193253499992e-06
539.982,1.8007332408799995e-06
549.986,1.8340481271799997e-06
559.985,1.9053676220600005e-06
569.979,1.9097961303200015e-06
579.967,1.91706033948e-06
590.029,1.929062446040001e-06
600.006,1.924468885600001e-06
609.977,1.8726392739299987e-06
620.021,1.7883062335600003e-06
629.981,1.7452317333900003e-06
640.013,1.7117310697299995e-06
650.039,1.6684127860600002e-06
659.98,1.59562681859e-06
669.994,1.5089205515700002e-06
680.001,1.4200999214499998e-06
689.983,1.6806369649599993e-06
699.979,1.7166397727900006e-06
709.968,1.7256396291800003e-06
720.029,1.7002693892000002e-06
730.004,1.6653846381600015e-06
739.972,1.6234450714600006e-06
750.011,1.5800184479699997e-06
