Wavelength (nm),Power (W)
349.99,9.056695369600002e-08
359.996,1.0429604611600003e-07
369.998,1.2286901956500007e-07
379.997,1.553278450259999e-07
389.992,2.0652650867900006e-07
399.984,2.6175957967999974e-07
409.971,3.1892639993999966e-07
420.035,3.824468550899998e-07
430.015,4.183731421800001e-07
439.991,4.826639714699999e-07
449.963,5.587725129799996e-07
460.01,6.344312422000002e-07
469.973,6.993368645700005e-07
480.012,7.714789382400003e-07
489.966,8.390552819200005e-07
499.995,9.004018118900004e-07
510.02,9.549999515400001e-07
520.039,9.9761492265e-07
529.974,1.0462196201100004e-06
539.984,1.07118129727e-06
549.988,1.094691222389999e-06
559.987,1.13504204875e-06
569.981,1.1441116381999987e-06
579.969,1.1440356269800002e-06
590.031,1.1520947927999999e-06
600.008,1.1490839824400002e-06
609.979,1.1174650310499995e-06
620.024,1.0609459454199998e-06
629.983,1.0342661562499995e-06
640.016,1.0132645482099998e-06
649.963,9.867000913400003e-07
659.983,9.368207292900001e-07
669.997,8.807192949600006e-07
680.004,8.2749715827e-07
689.986,9.893685892999997e-07
699.982,1.0069961600800007e-06
709.971,1.0085370248700007e-06
720.031,9.8862714371e-07
730.006,9.640387787700002e-07
739.974,9.3444407266e-07
750.014,9.036612425100011e-07
