Wavelength (nm),Power (W)
350.005,1.1860244046900001e-07
360.018,1.384493818029999e-07
370.028,1.5919324184300008e-07
380.034,1.9264672553199987e-07
390.036,2.5810809127000005e-07
400.035,3.349522122599999e-07
410.031,4.1633626866999993e-07
420.022,5.040033792099999e-07
430.009,5.493816902799997e-07
439.993,6.295768449299999e-07
449.972,7.2863198165e-07
460.026,8.192493623899997e-07
469.997,8.973248609199996e-07
479.963,9.892908875700003e-07
490.005,1.0717781460999996e-06
499.962,1.15216278036e-06
509.993,1.2265035048100007e-06
520.02,1.2824972077700003e-06
529.963,1.3442244784000001e-06
539.98,1.3801881220799991e-06
549.992,1.4103496510999993e-06
559.998,1.4264437777799997e-06
570.0,1.4785663000700012e-06
579.995,1.488714068459999e-06
589.986,1.503515425190001e-06
599.97,1.5143733071600004e-06
610.028,1.4844622296800015e-06
620.001,1.4306830439599995e-06
629.968,1.3928837040200006e-06
640.008,1.3749211904599998e-06
649.963,1.35165028836e-06
659.991,1.3052500968700003e-06
670.012,1.2355388831799998e-06
680.026,1.1646018117799995e-06
690.032,1.26097977497e-06
700.032,1.3029079132699997e-06
710.026,1.3281179235299995e-06
720.012,1.3277959555799993e-06
729.991,1.3069410823e-06
739.964,1.2805891669099998e-06
750.007,1.2420049256700008e-06
