Wavelength (nm),Current (A)
350.005,4.045356548555556e-09
360.018,7.043558974555556e-09
370.028,1.0573380658444443e-08
380.034,1.7106907924444442e-08
390.036,3.004590654444445e-08
400.035,4.62914227922222e-08
410.031,6.51261694677778e-08
420.022,8.761224284000004e-08
430.009,1.0456206170111112e-07
439.993,1.296187621333334e-07
449.972,1.6101891581111102e-07
460.026,1.9314169047777763e-07
469.997,2.213752073444444e-07
479.963,2.535736303333334e-07
490.005,2.8423282758888873e-07
499.962,3.1230921612222223e-07
509.993,3.388127777222222e-07
520.02,3.603294448999999e-07
529.963,3.816334090999997e-07
539.98,3.95965228811111e-07
549.992,4.086522822444443e-07
559.998,4.1706048488888883e-07
570.0,4.372042128444445e-07
579.995,4.442422191222224e-07
589.986,4.5345365573333307e-07
599.97,4.6059114245555564e-07
610.028,4.56017207011111e-07
620.001,4.420462322111109e-07
629.968,4.3206540871111094e-07
640.008,4.281359380777777e-07
649.963,4.190868462222221e-07
659.991,3.972094758666666e-07
670.012,3.6490017067777774e-07
680.026,3.3247387588888886e-07
690.032,3.3985480945555554e-07
700.032,3.401559853333333e-07
710.026,3.3242328452222213e-07
720.012,3.127419243777777e-07
729.991,2.8134383144444446e-07
739.964,2.389221071444444e-07
750.007,1.836162554888889e-07
