Wavelength (nm),Current (A)
350.005,6.957810590222222e-09
360.018,1.2023829453333334e-08
370.028,1.7904895732222224e-08
380.034,2.852501466666665e-08
390.036,4.8776735344444425e-08
400.035,7.368767613666664e-08
410.031,1.032937101644444e-07
420.022,1.3983165035555553e-07
430.009,1.660413491777777e-07
439.993,2.0471246557777775e-07
449.972,2.5238483634444447e-07
460.026,2.998648775777778e-07
469.997,3.4205436281111104e-07
479.963,3.910047589111113e-07
490.005,4.376680384222225e-07
499.962,4.807323343999999e-07
509.993,5.186054526333331e-07
520.02,5.484490781111111e-07
529.963,5.786007101999999e-07
539.98,6.001060496333333e-07
549.992,6.170186339333332e-07
559.998,6.265517239777777e-07
570.0,6.519315734666666e-07
579.995,6.60733629311111e-07
589.986,6.726478661000002e-07
599.97,6.831737904444445e-07
610.028,6.772381570222221e-07
620.001,6.600539932777776e-07
629.968,6.481643273999998e-07
640.008,6.480755736888887e-07
649.963,6.44627178522222e-07
659.991,6.237775484888887e-07
670.012,5.768575217666668e-07
680.026,4.4788744286666654e-07
690.032,2.5791992261111114e-07
700.032,9.61175848511111e-08
710.026,3.058142912e-08
720.012,1.0017553272555557e-08
729.991,4.033993609222221e-09
739.964,2.247651221888888e-09
750.007,1.681456040555556e-09
