Wavelength (nm),Current (A)
350.005,2.863764155444443e-09
360.018,4.691951849222221e-09
370.028,6.955234501555556e-09
380.034,1.1302437943333332e-08
390.036,2.032328757222222e-08
400.035,3.2406508303333347e-08
410.031,4.683098035555555e-08
420.022,6.480803312333334e-08
430.009,7.935405580444445e-08
439.993,1.0120981654777775e-07
449.972,1.2887064580000004e-07
460.026,1.5696125873333331e-07
469.997,1.8183987363333332e-07
479.963,2.106204158555555e-07
490.005,2.376402828111111e-07
499.962,2.569206933888889e-07
509.993,2.817035780666667e-07
520.02,3.0835317028888873e-07
529.963,3.287029493888889e-07
539.98,3.4351971836666656e-07
549.992,3.573284113888888e-07
559.998,3.6726116044444427e-07
570.0,3.8980489228888876e-07
579.995,3.9780559794444444e-07
589.986,4.065851656111109e-07
599.97,4.139076815111111e-07
610.028,4.1137732477777774e-07
620.001,4.0066222138888876e-07
629.968,3.942538608777778e-07
640.008,3.925951273888889e-07
649.963,3.848959826999999e-07
659.991,3.639323274777777e-07
670.012,3.337796266222223e-07
680.026,3.0443205084444447e-07
690.032,3.1489749514444444e-07
700.032,3.187967771555555e-07
710.026,3.1609399020000003e-07
720.012,3.0418481347777757e-07
729.991,2.8323681588888884e-07
739.964,2.526230025222221e-07
750.007,2.090229957111111e-07
