Wavelength (nm),Power (W)
349.973,9.272417646299994e-08
359.99,1.1216482125299998e-07
370.003,1.3485855312300003e-07
380.013,1.7009903238200003e-07
390.019,2.343372960979999e-07
400.022,3.1527999423000024e-07
410.021,4.0132370854e-07
420.016,4.962917553099995e-07
430.007,5.480926655799996e-07
439.994,6.309530811700001e-07
449.977,7.364972493599998e-07
460.035,8.379583281100006e-07
470.01,9.275461414100005e-07
479.98,1.0222394896799999e-06
490.025,1.11592034737e-06
499.985,1.2032905673200001e-06
510.021,1.2793590212700003e-06
519.972,1.3466228188299995e-06
529.998,1.41156658056e-06
540.019,1.4505406812400004e-06
550.034,1.4680482246299996e-06
559.965,1.5063159440200017e-06
569.97,1.5605144778800003e-06
579.97,1.57958195927e-06
589.964,1.59713804979e-06
600.032,1.616348915839999e-06
610.014,1.5956401739199995e-06
619.991,1.5375795998199996e-06
629.962,1.4898387143800003e-06
640.006,1.4593121591400009e-06
649.964,1.432613086119999e-06
659.996,1.369410740060001e-06
670.021,1.2849027217799998e-06
680.039,1.2031888539500007e-06
690.015,1.2594124257200005e-06
700.014,1.3095379784400002e-06
710.006,1.34459075351e-06
719.99,1.3545344284799995e-06
729.968,1.340328827229999e-06
740.018,1.3170480014700002e-06
749.981,1.2920413178200013e-06
