Wavelength (nm),Current (A)
349.989,5.12003526788889e-09
359.994,9.504838853555564e-09
369.997,1.4785223778888883e-08
379.995,2.4429234229999996e-08
389.991,4.2227631779999995e-08
399.982,6.608152039777779e-08
409.97,9.344008896555562e-08
420.034,1.2657262122222217e-07
430.014,1.4975295159999998e-07
439.989,1.858059955777778e-07
449.961,2.2987508349999992e-07
460.008,2.7544601964444443e-07
469.972,3.155524321777778e-07
480.01,3.6175588233333343e-07
489.964,4.0358709942222214e-07
499.993,4.4312544053333366e-07
510.018,4.784955660000002e-07
520.037,5.080719375222222e-07
529.972,5.374335362777781e-07
539.982,5.544984472888889e-07
549.986,5.714723735333331e-07
559.985,6.022037484777776e-07
569.979,6.114900970000002e-07
579.967,6.183608107999997e-07
590.029,6.307015571333333e-07
600.006,6.376623111333335e-07
609.977,6.202295075777776e-07
620.021,5.997008276000001e-07
629.981,5.903014177888886e-07
640.013,5.931257241999998e-07
650.039,5.850427643222224e-07
659.98,5.56324258311111e-07
669.994,5.026154157111111e-07
680.001,3.9269962472222225e-07
689.983,2.8392361424444444e-07
699.979,1.8987292166666657e-07
709.968,1.4150819407777773e-07
720.029,1.1259974297777774e-07
730.004,8.867657570333333e-08
739.972,6.562513458e-08
750.011,4.3653715463333335e-08
