Wavelength (nm),Power (W)
350.005,1.1716727282999994e-07
360.018,1.3286891061399996e-07
370.028,1.46897427273e-07
380.034,1.8218245380600006e-07
390.036,2.461178702899999e-07
400.035,3.2206779599000006e-07
410.031,4.0647236815e-07
420.022,4.9733422191e-07
430.009,5.413931722300002e-07
439.993,6.2149260373e-07
449.972,7.1924469467e-07
460.026,8.110420875900004e-07
469.997,8.908283922900005e-07
479.963,9.827085849399998e-07
490.005,1.06587949944e-06
499.962,1.1476805579600004e-06
509.993,1.2185343257500002e-06
520.02,1.2737681823099996e-06
529.963,1.3334644126700006e-06
539.98,1.3663832294500009e-06
549.992,1.3936299712200002e-06
559.998,1.40523130142e-06
570.0,1.4572902938399999e-06
579.995,1.4666046951700004e-06
589.986,1.4816824676699996e-06
599.97,1.4932476778700009e-06
610.028,1.4651679282500006e-06
620.001,1.40849588146e-06
629.968,1.3732165303100002e-06
640.008,1.3536775986999991e-06
649.963,1.3308195053699992e-06
659.991,1.2811327019700006e-06
670.012,1.2144312631399995e-06
680.026,1.1440950209299997e-06
690.032,1.2460749991400002e-06
700.032,1.2842679155200004e-06
710.026,1.3091728237900004e-06
720.012,1.3045416284599996e-06
729.991,1.2803967683400005e-06
739.964,1.2535297219000003e-06
750.007,1.2155255389099998e-06
