Wavelength (nm),Power (W)
349.989,1.1681162483300005e-07
359.994,1.4186844225300014e-07
369.997,1.72947443527e-07
379.995,2.27787858449e-07
389.991,3.1636739978999984e-07
399.982,4.139099432700006e-07
409.97,5.176862416300003e-07
420.034,6.264264336999999e-07
430.014,6.829449794400004e-07
439.989,7.920831899699998e-07
449.961,9.219160855699999e-07
460.008,1.045576352459999e-06
469.972,1.1547101357099997e-06
480.01,1.2791840589000002e-06
489.964,1.39086538752e-06
499.993,1.4982488113800008e-06
510.018,1.5863128095899997e-06
520.037,1.6650199717599997e-06
529.972,1.7446185537000008e-06
539.982,1.7856783592399999e-06
549.986,1.8275052892399993e-06
559.985,1.9005176261699998e-06
569.979,1.91014436322e-06
579.967,1.9176106258900004e-06
590.029,1.9381497743399987e-06
600.006,1.9332102012700002e-06
609.977,1.8798040435199996e-06
620.021,1.798761166590001e-06
629.981,1.7564560166800003e-06
640.013,1.723284883819999e-06
650.039,1.6750693345999992e-06
659.98,1.60383398334e-06
669.994,1.5152237113099995e-06
680.001,1.4280034480999994e-06
689.983,1.5483215326999997e-06
699.979,1.5768226729200008e-06
709.968,1.5838606395600008e-06
720.029,1.5601900611900002e-06
730.004,1.5243887776999993e-06
739.972,1.4881065113300004e-06
750.011,1.4451241718799995e-06
