Wavelength (nm),Current (A)
349.99,3.6545568299999987e-09
359.996,6.418759825888886e-09
369.998,9.635004353999996e-09
379.997,1.5777902398888884e-08
389.992,2.6707381031111104e-08
399.984,4.0782052787777776e-08
409.971,5.734024896666669e-08
420.035,7.649205076555557e-08
430.015,8.936827991444446e-08
439.991,1.1019432790666666e-07
449.963,1.3556952220000002e-07
460.01,1.6260694204444445e-07
469.973,1.8706547559999988e-07
480.012,2.1528099281111105e-07
489.966,2.407178359666666e-07
499.995,2.651311710222222e-07
510.02,2.883818867111111e-07
520.039,3.049964316777776e-07
529.974,3.228808151111112e-07
539.984,3.3410662751111113e-07
549.988,3.416346197777776e-07
559.987,3.5767736831111106e-07
569.981,3.6236449113333327e-07
579.969,3.6605182828888904e-07
590.031,3.720897746222224e-07
600.008,3.732089897999999e-07
609.979,3.631883305999998e-07
620.024,3.49063211e-07
629.983,3.403587322555556e-07
640.016,3.3536829632222227e-07
649.963,3.257437735222221e-07
659.983,3.061135811111111e-07
669.997,2.788512767555555e-07
680.004,2.47684815911111e-07
689.986,2.704514601555554e-07
699.982,2.3291027517777771e-07
709.971,1.8175890685555556e-07
720.031,1.2377261331111108e-07
730.006,7.267431896444443e-08
739.974,3.835427102888887e-08
750.014,1.821058786111111e-08
