Wavelength (nm),Power (W)
349.989,1.11558056166e-07
359.994,1.3241158328099998e-07
369.997,1.63075672221e-07
379.995,2.1944673599700004e-07
389.991,3.0561572726999976e-07
399.982,4.021976464500003e-07
409.97,5.037478284600002e-07
420.034,6.111170602e-07
430.014,6.675664252299999e-07
439.989,7.7255884238e-07
449.961,9.000645522500002e-07
460.008,1.0210966439199998e-06
469.972,1.1265601733700007e-06
480.01,1.245951193650001e-06
489.964,1.3541132767199998e-06
499.993,1.4565243958299996e-06
510.018,1.5443946824499998e-06
520.037,1.6217962387900007e-06
529.972,1.6974118437499997e-06
539.982,1.7420841820300009e-06
549.986,1.7753353228799999e-06
559.985,1.84598998247e-06
569.979,1.86747602821e-06
579.967,1.866101414019998e-06
590.029,1.8822589872499998e-06
600.006,1.8803451176400015e-06
609.977,1.8287209433799995e-06
620.021,1.749936345039999e-06
629.981,1.7036690313799998e-06
640.013,1.6721152475599997e-06
650.039,1.6292286050499994e-06
659.98,1.5535647344799992e-06
669.994,1.4683859308500005e-06
680.001,1.3849857686399998e-06
689.983,1.4865401607300002e-06
699.979,1.5109531074000001e-06
709.968,1.52069424023e-06
720.029,1.49393912974e-06
730.004,1.4625930321999998e-06
739.972,1.4309219483600006e-06
750.011,1.3847230439900001e-06
