Wavelength (nm),Power (W)
350.005,1.1432088790099998e-07
360.018,1.31317819797e-07
370.028,1.5233440088199994e-07
380.034,1.8719509159699993e-07
390.036,2.5174721603999994e-07
400.035,3.285114860699999e-07
410.031,4.1036994238e-07
420.022,4.999453983200002e-07
430.009,5.489131488899997e-07
439.993,6.328281261599998e-07
449.972,7.358711588000003e-07
460.026,8.402036080899999e-07
469.997,9.320362590800001e-07
479.963,1.0268529572999996e-06
490.005,1.10732420725e-06
499.962,1.1869538544699999e-06
509.993,1.2621094873099998e-06
520.02,1.31626599625e-06
529.963,1.3775815995099996e-06
539.98,1.41247186894e-06
549.992,1.4438377030400004e-06
559.998,1.4563152739899996e-06
570.0,1.5095060144000002e-06
579.995,1.5221528002800012e-06
589.986,1.5368172977899993e-06
599.97,1.54633991664e-06
610.028,1.511974834340001e-06
620.001,1.4521278598200003e-06
629.968,1.4169149107700008e-06
640.008,1.3985012685199992e-06
649.963,1.38128484532e-06
659.991,1.32756013612e-06
670.012,1.2598221888999996e-06
680.026,1.1862486032799992e-06
690.032,1.2775232084700003e-06
700.032,1.3256503302400003e-06
710.026,1.3494386581399995e-06
720.012,1.3493215880300003e-06
729.991,1.33550706384e-06
739.964,1.3098500045299996e-06
750.007,1.2727496181299995e-06
