Wavelength (nm),Current (A)
349.973,5.256169888222225e-09
359.99,9.888686507222224e-09
370.003,1.580742747888889e-08
380.013,2.576021467e-08
390.019,4.4075166096666665e-08
400.022,6.820983377777776e-08
410.021,9.751653122111109e-08
420.016,1.3387556522222223e-07
430.007,1.5984155444444433e-07
439.994,1.9615605642222207e-07
449.977,2.4249429935555555e-07
460.035,2.893048849777777e-07
470.01,3.347921096000001e-07
479.98,3.8225149312222224e-07
490.025,4.3041667298888885e-07
499.985,4.7296188830000005e-07
510.021,5.137092891555556e-07
519.972,5.466212600666666e-07
529.998,5.804927195222221e-07
540.019,6.059400520777777e-07
550.034,6.198967992111111e-07
559.965,6.403199959222222e-07
569.97,6.686457395666664e-07
579.97,6.80543187988889e-07
589.964,6.930575715222227e-07
600.032,7.101730564111111e-07
610.014,7.040871476777777e-07
619.991,6.837528000999998e-07
629.962,6.700178357555554e-07
640.006,6.662710152777779e-07
649.964,6.600518258777774e-07
659.996,6.345782762111108e-07
670.021,5.829294840222222e-07
680.039,4.7010185819999996e-07
690.015,3.2643529069999996e-07
700.014,2.0423953521111104e-07
710.006,1.2870809795555557e-07
719.99,7.963981940222217e-08
729.968,4.584364170555552e-08
740.018,2.3776088206666668e-08
749.981,1.124112339744444e-08
