Wavelength (nm),Power (W)
350.005,1.1710979365099994e-07
360.018,1.36209312066e-07
370.028,1.5876339184200013e-07
380.034,1.9392430530200023e-07
390.036,2.616187057799999e-07
400.035,3.3972180678000004e-07
410.031,4.224418152500001e-07
420.022,5.085473307300001e-07
430.009,5.521446925299999e-07
439.993,6.287784910399999e-07
449.972,7.249981087099997e-07
460.026,8.177217319199999e-07
469.997,8.964747985200001e-07
479.963,9.8731051202e-07
490.005,1.07105300064e-06
499.962,1.1510485927899994e-06
509.993,1.22546483911e-06
520.02,1.2800735919799998e-06
529.963,1.3388554600999997e-06
539.98,1.3725079327100003e-06
549.992,1.4072702601400005e-06
559.998,1.4191222305899998e-06
570.0,1.4722976686100002e-06
579.995,1.4830562889300001e-06
589.986,1.4964855546599995e-06
599.97,1.50704679133e-06
610.028,1.47868487371e-06
620.001,1.4242533847499991e-06
629.968,1.3878041351899994e-06
640.008,1.3705842649800001e-06
649.963,1.3521960949200001e-06
659.991,1.3006351013600013e-06
670.012,1.2289996418400001e-06
680.026,1.1650718067399994e-06
690.032,1.2397118865400007e-06
700.032,1.2822525286999996e-06
710.026,1.3072360519699994e-06
720.012,1.3062357857099995e-06
729.991,1.28751831485e-06
739.964,1.2555258780499995e-06
750.007,1.2219452554799999e-06
