Wavelength (nm),Power (W)
350.005,9.849695281399994e-08
360.018,1.1862191335499993e-07
370.028,1.4644464306899998e-07
380.034,1.8371199437500004e-07
390.036,2.4574067604e-07
400.035,3.1399492817999985e-07
410.031,3.9828571349999986e-07
420.022,4.892464051199999e-07
430.009,5.431709067500001e-07
439.993,6.239269774099999e-07
449.972,7.247310022799999e-07
460.026,8.193069976000001e-07
469.997,8.983352791600002e-07
479.963,9.8497402012e-07
490.005,1.06333929752e-06
499.962,1.1443984124600007e-06
509.993,1.2134645973700002e-06
520.02,1.2715987680000002e-06
529.963,1.332624495400001e-06
539.98,1.3664679022300006e-06
549.992,1.3980965911200007e-06
559.998,1.4137001165200004e-06
570.0,1.46945288179e-06
579.995,1.4780410048500003e-06
589.986,1.4935241585500002e-06
599.97,1.505508378150001e-06
610.028,1.4733711225199995e-06
620.001,1.4200777354799998e-06
629.968,1.3906061872599993e-06
640.008,1.3797914073400005e-06
649.963,1.3617673045199997e-06
659.991,1.3110283930200001e-06
670.012,1.2372473524699995e-06
680.026,1.1717589145999998e-06
690.032,1.2659911055399999e-06
700.032,1.3099508214200004e-06
710.026,1.3352870165700005e-06
720.012,1.3379748867300004e-06
729.991,1.3201443971499999e-06
739.964,1.29284357453e-06
750.007,1.2561987500300003e-06
