Wavelength (nm),Power (W)
349.989,1.1582820435200009e-07
359.994,1.4308668852400012e-07
369.997,1.75203072914e-07
379.995,2.3146914635000002e-07
389.991,3.250121993299999e-07
399.982,4.235871873699997e-07
409.97,5.347273126500002e-07
420.034,6.475559294599998e-07
430.014,6.981724024800001e-07
439.989,7.941150276000006e-07
449.961,9.183075920699998e-07
460.008,1.0413713338500005e-06
469.972,1.1373977207600004e-06
480.01,1.2449679431800007e-06
489.964,1.3403334497999998e-06
499.993,1.43917076119e-06
510.018,1.5181359339900002e-06
520.037,1.5877267622700002e-06
529.972,1.6690144210800007e-06
539.982,1.70278327244e-06
549.986,1.7346783994500002e-06
559.985,1.7849958046999991e-06
569.979,1.7866556066799998e-06
579.967,1.7933365861999997e-06
590.029,1.8061214160900006e-06
600.006,1.8049771669200004e-06
609.977,1.7544374624000003e-06
620.021,1.6761691273400002e-06
629.981,1.6313763831799995e-06
640.013,1.5939806377100013e-06
650.039,1.5501300657400007e-06
659.98,1.4805492992099999e-06
669.994,1.3987772973599998e-06
680.001,1.3129354488899987e-06
689.983,1.54800246203e-06
699.979,1.57370515692e-06
709.968,1.5799252503800004e-06
720.029,1.5633146575099994e-06
730.004,1.5347645786599995e-06
739.972,1.4949878476899995e-06
750.011,1.4496904998400007e-06
