Wavelength (nm),Current (A)
349.973,5.585565623666666e-09
359.99,9.007655302333334e-09
370.003,1.4071043742222215e-08
380.013,2.4517116142222206e-08
390.019,4.014845050999999e-08
400.022,5.9102193986666654e-08
410.021,8.246989456777779e-08
420.016,1.1120003181444438e-07
430.007,1.3111919545555556e-07
439.994,1.6525118332222224e-07
449.977,2.0041364056666663e-07
460.035,2.365407381666666e-07
470.01,2.700446223666666e-07
479.98,3.083144976777779e-07
490.025,3.416357175777778e-07
499.985,3.742215937777777e-07
510.021,4.013772746555556e-07
519.972,4.2786007663333324e-07
529.998,4.502878432222224e-07
540.019,4.639743343777778e-07
550.034,4.751536088222224e-07
559.965,5.008533382444446e-07
569.97,5.151784753111107e-07
579.97,5.23742005488889e-07
589.964,5.366640747777778e-07
600.032,5.386236142444441e-07
610.014,5.241652175444444e-07
619.991,5.077453443555554e-07
629.962,5.005222950777776e-07
640.006,4.959349647999998e-07
649.964,4.822253735666666e-07
659.996,4.565225866111113e-07
670.021,4.280035871777777e-07
680.039,4.016226712555556e-07
690.015,4.230083597666664e-07
700.014,4.330017103000001e-07
710.006,4.2968240021111115e-07
719.99,4.127497688333333e-07
729.968,3.810523589333333e-07
740.018,3.3387407955555555e-07
749.981,2.677591450555555e-07
