Wavelength (nm),Power (W)
350.005,1.10090239155e-07
360.018,1.284299730319999e-07
370.028,1.52651941008e-07
380.034,1.864225500359999e-07
390.036,2.5105933156000004e-07
400.035,3.2639665798000013e-07
410.031,4.0695606393e-07
420.022,4.937469737600001e-07
430.009,5.357297566899999e-07
439.993,6.0883297235e-07
449.972,7.190265043200001e-07
460.026,8.194421744599999e-07
469.997,8.983398556500004e-07
479.963,9.9530061101e-07
490.005,1.07724170711e-06
499.962,1.15730308637e-06
509.993,1.2301052850299997e-06
520.02,1.2918351450099994e-06
529.963,1.35467261822e-06
539.98,1.38805703449e-06
549.992,1.4189453514099995e-06
559.998,1.4367979986700002e-06
570.0,1.4897290134400008e-06
579.995,1.5003518592400005e-06
589.986,1.5150672475999996e-06
599.97,1.5238326841300015e-06
610.028,1.4944246669099996e-06
620.001,1.4395990757599993e-06
629.968,1.4027796550200005e-06
640.008,1.3839063586700005e-06
649.963,1.3616951349699994e-06
659.991,1.3111682153399995e-06
670.012,1.2442634612599995e-06
680.026,1.1738289790699997e-06
690.032,1.26986764489e-06
700.032,1.316659170239999e-06
710.026,1.3445933154800002e-06
720.012,1.3434324666199997e-06
729.991,1.3243818102900008e-06
739.964,1.29972899509e-06
750.007,1.2654979604899999e-06
