Wavelength (nm),Current (A)
350.005,3.6268888896666664e-09
360.018,5.975656107222224e-09
370.028,8.743458905999998e-09
380.034,1.3958721302222216e-08
390.036,2.4643535460000005e-08
400.035,3.8537613591111124e-08
410.031,5.531501867000001e-08
420.022,7.586961575111115e-08
430.009,9.21566829511111e-08
439.993,1.1602728044444443e-07
449.972,1.4588839584444449e-07
460.026,1.7608064692222214e-07
469.997,2.0273994748888894e-07
479.963,2.3277438401111101e-07
490.005,2.6095205860000004e-07
499.962,2.872726673333333e-07
509.993,3.1142507423333344e-07
520.02,3.308435225000001e-07
529.963,3.4955947826666665e-07
539.98,3.6366467819999993e-07
549.992,3.776000203222221e-07
559.998,3.8610789246666675e-07
570.0,4.0561706723333323e-07
579.995,4.11856208111111e-07
589.986,4.1502361215555553e-07
599.97,4.2770044113333316e-07
610.028,4.247475361666666e-07
620.001,4.183561692888889e-07
629.968,4.094271182666665e-07
640.008,4.083373519888886e-07
649.963,4.0528990555555543e-07
659.991,3.912629270111111e-07
670.012,3.6868570772222226e-07
680.026,3.4438025999999995e-07
690.032,3.6242692205555536e-07
700.032,3.6923310123333333e-07
710.026,3.6554123555555547e-07
720.012,3.495743706111111e-07
729.991,3.2258400545555554e-07
739.964,2.862979936555555e-07
750.007,2.3643028475555562e-07
