Wavelength (nm),Current (A)
349.989,6.465655716888891e-09
359.994,1.2190973262222221e-08
369.997,1.878229402555556e-08
379.995,3.0512897547777776e-08
389.991,5.103273306777775e-08
399.982,7.607246101777774e-08
409.97,1.0683856766111112e-07
420.034,1.4409393577777776e-07
430.014,1.7130771225555556e-07
439.989,2.099019538e-07
449.961,2.584861875111111e-07
460.008,3.0855887676666673e-07
469.972,3.531733913111111e-07
480.01,4.057121371999999e-07
489.964,4.535029871777779e-07
499.993,4.996361679888888e-07
510.018,5.41841356988889e-07
520.037,5.772788301666668e-07
529.972,6.109475146444443e-07
539.982,6.329521841444443e-07
549.986,6.531392436444444e-07
559.985,6.868293714222222e-07
569.979,6.974159309222222e-07
579.967,7.060329966666666e-07
590.029,7.205077939555557e-07
600.006,7.274434751999996e-07
609.977,7.134954765444445e-07
620.021,6.910478014444445e-07
629.981,6.800653023111113e-07
640.013,6.788080925111109e-07
650.039,6.713580725555555e-07
659.98,6.417043278111111e-07
669.994,5.824310424333335e-07
680.001,4.297758097e-07
689.983,2.5569841649999997e-07
699.979,9.679116124111112e-08
709.968,3.1670321437777774e-08
720.029,1.0467257071777778e-08
730.004,4.299410646555556e-09
739.972,2.4704572166666666e-09
750.011,1.8621539641111109e-09
