Wavelength (nm),Current (A)
350.005,5.63993278388889e-09
360.018,9.664046650999999e-09
370.028,1.4355009396666669e-08
380.034,2.3090290669999997e-08
390.036,4.0701775200000004e-08
400.035,6.36607816611111e-08
410.031,9.044534187888883e-08
420.022,1.214896751e-07
430.009,1.4440352491111117e-07
439.993,1.7805037637777778e-07
449.972,2.2081342673333324e-07
460.026,2.642156251222223e-07
469.997,3.0127231168888895e-07
479.963,3.413668586666665e-07
490.005,3.8131084198888905e-07
499.962,4.1939763228888916e-07
509.993,4.543260637444445e-07
520.02,4.832044813333333e-07
529.963,5.112171978444445e-07
539.98,5.306728828888887e-07
549.992,5.465702548888888e-07
559.998,5.564517243111112e-07
570.0,5.851701216999999e-07
579.995,5.942569976444441e-07
589.986,6.068406253666666e-07
599.97,6.165627749222222e-07
610.028,6.113952260000001e-07
620.001,5.955211501444445e-07
629.968,5.864707856444444e-07
640.008,5.864603296222223e-07
649.963,5.809551238999999e-07
659.991,5.581950675333332e-07
670.012,5.212916834444444e-07
680.026,4.783144621444442e-07
690.032,4.956542676555555e-07
700.032,4.827522240111111e-07
710.026,4.509167236444447e-07
720.012,3.9911754052222214e-07
729.991,3.3147346806666665e-07
739.964,2.5372721775555566e-07
750.007,1.726975804555555e-07
