Wavelength (nm),Current (A)
349.973,7.130249095444445e-09
359.99,1.2038516038888886e-08
370.003,1.9176310708888893e-08
380.013,3.348705766222223e-08
390.019,5.491267870777776e-08
400.022,8.067621820888886e-08
410.021,1.1272591683333334e-07
420.016,1.4990494150000007e-07
430.007,1.7089378118888887e-07
439.994,2.1345961592222225e-07
449.977,2.5501293237777775e-07
460.035,2.9790638966666663e-07
470.01,3.37638646711111e-07
479.98,3.833194965333333e-07
490.025,4.235389555444446e-07
499.985,4.6280808598888914e-07
510.021,4.938089137e-07
519.972,5.219008816222223e-07
529.998,5.456515428444446e-07
540.019,5.588927258666664e-07
550.034,5.658883909777779e-07
559.965,5.916958951777777e-07
569.97,6.046957233333333e-07
579.97,6.105179203555558e-07
589.964,6.238987148888891e-07
600.032,6.244563817111112e-07
610.014,6.066252453888887e-07
619.991,5.879496129e-07
629.962,5.791340245444444e-07
640.006,5.735860321222222e-07
649.964,5.586744324e-07
659.996,5.25535815511111e-07
670.021,4.5245912864444456e-07
680.039,2.9896135354444425e-07
690.015,1.6260489220000004e-07
700.014,8.172256113000002e-08
710.006,4.6774628833333355e-08
719.99,2.991292206444444e-08
729.968,1.9629670910000012e-08
740.018,1.2556208137777782e-08
749.981,7.737884052333332e-09
