Wavelength (nm),Current (A)
349.973,8.435503636444445e-09
359.99,1.3809824041111101e-08
370.003,2.130263594111112e-08
380.013,3.6392818104444445e-08
390.019,5.858978703111108e-08
400.022,8.467799306888887e-08
410.021,1.1541957423333332e-07
420.016,1.499171568222222e-07
430.007,1.7138871865555557e-07
439.994,2.1190357677777772e-07
449.977,2.5450345702222234e-07
460.035,2.974220474555556e-07
470.01,3.3647593971111126e-07
479.98,3.8059617779999976e-07
490.025,4.1864724555555543e-07
499.985,4.556526994555555e-07
510.021,4.845264799777777e-07
519.972,5.118670727999999e-07
529.998,5.342570273111107e-07
540.019,5.45734995688889e-07
550.034,5.546303430777776e-07
559.965,5.806734021222224e-07
569.97,5.93749908322222e-07
579.97,6.002471149555553e-07
589.964,6.12273617377778e-07
600.032,6.133202774666669e-07
610.014,5.964779822111112e-07
619.991,5.780993726333331e-07
629.962,5.687403296666664e-07
640.006,5.625945149444443e-07
649.964,5.450280751555554e-07
659.996,5.120586103222222e-07
670.021,4.702663352666668e-07
680.039,4.2153564423333347e-07
690.015,4.0956163851111104e-07
700.014,3.571994370444448e-07
710.006,2.800178914222224e-07
719.99,1.930876248e-07
729.968,1.1598288797777775e-07
740.018,6.002998584555555e-08
749.981,2.6708548102222202e-08
