Wavelength (nm),Power (W)
349.989,1.2391051999300005e-07
359.994,1.526874014180001e-07
369.997,1.8815243726e-07
379.995,2.4877866783000014e-07
389.991,3.4794107226999996e-07
399.982,4.5254269494000014e-07
409.97,5.604176593699999e-07
420.034,6.726572408799999e-07
430.014,7.272479155300001e-07
439.989,8.353410203099994e-07
449.961,9.625405710199997e-07
460.008,1.0872466861999996e-06
469.972,1.1880292382e-06
480.01,1.3004059542799997e-06
489.964,1.4068916920499995e-06
499.993,1.505508286630001e-06
510.018,1.59009670315e-06
520.037,1.6559669146500005e-06
529.972,1.7343860427500003e-06
539.982,1.7682725972700016e-06
549.986,1.8018764576699994e-06
559.985,1.8712305071899994e-06
569.979,1.8761817372199993e-06
579.967,1.8774161220900007e-06
590.029,1.8955433445499986e-06
600.006,1.8895574418300001e-06
609.977,1.831733365959999e-06
620.021,1.7514012672199996e-06
629.981,1.7016922973899999e-06
640.013,1.6725202255600007e-06
650.039,1.6226612593299997e-06
659.98,1.5544549512400007e-06
669.994,1.4605873679200005e-06
680.001,1.375568095379999e-06
689.983,1.6366646548700013e-06
699.979,1.6680786001199994e-06
709.968,1.6747840011199995e-06
720.029,1.6535442921900006e-06
730.004,1.6214271795e-06
739.972,1.5840867502999998e-06
750.011,1.532475703219999e-06
