Wavelength (nm),Power (W)
350.005,1.1600633015999994e-07
360.018,1.3293040673699996e-07
370.028,1.5130886623300006e-07
380.034,1.8404554177e-07
390.036,2.498160447299999e-07
400.035,3.2455821482999993e-07
410.031,4.0354740718000027e-07
420.022,4.894702353700001e-07
430.009,5.339371594300002e-07
439.993,6.114409771499994e-07
449.972,7.068196583699998e-07
460.026,7.962818630899999e-07
469.997,8.7566178789e-07
479.963,9.591671346100002e-07
490.005,1.0334257756599995e-06
499.962,1.11425821079e-06
509.993,1.1852395423099996e-06
520.02,1.23400107957e-06
529.963,1.2940589289300004e-06
539.98,1.3320204777800002e-06
549.992,1.3600521850900004e-06
559.998,1.3783979483800003e-06
570.0,1.4304427958700005e-06
579.995,1.445108272840001e-06
589.986,1.4597691642599997e-06
599.97,1.4716570024500001e-06
610.028,1.4447643514e-06
620.001,1.3931634794200003e-06
629.968,1.3661086557800001e-06
640.008,1.3457360063499996e-06
649.963,1.3227018570599993e-06
659.991,1.2702546728999994e-06
670.012,1.20401554423e-06
680.026,1.1327694093500002e-06
690.032,1.2287313268600005e-06
700.032,1.2731401688e-06
710.026,1.3016227699700004e-06
720.012,1.2984277180199998e-06
729.991,1.28005736205e-06
739.964,1.25208604119e-06
750.007,1.21868012345e-06
