Wavelength (nm),Current (A)
350.005,6.476576301777775e-09
360.018,1.1314700140000005e-08
370.028,1.6914496927777783e-08
380.034,2.6946263155555556e-08
390.036,4.6400020458888885e-08
400.035,7.086944733333329e-08
410.031,1.0011013051555553e-07
420.022,1.3553853693333331e-07
430.009,1.5899822371111113e-07
439.993,1.9721817437777781e-07
449.972,2.424840264555555e-07
460.026,2.8859316981111126e-07
469.997,3.2899819608888903e-07
479.963,3.7570327357777787e-07
490.005,4.198218411444444e-07
499.962,4.5937983936666667e-07
509.993,4.961296494555555e-07
520.02,5.260140763555555e-07
529.963,5.551490772888887e-07
539.98,5.740981493999999e-07
549.992,5.904470151666668e-07
559.998,5.99414650611111e-07
570.0,6.281771479666667e-07
579.995,6.362435854333333e-07
589.986,6.473003699888888e-07
599.97,6.56514724611111e-07
610.028,6.504482724777774e-07
620.001,6.315239401888889e-07
629.968,6.203144004444447e-07
640.008,6.210818486222222e-07
649.963,6.183652215222221e-07
659.991,5.943722713888889e-07
670.012,5.366650072222222e-07
680.026,4.027716861888889e-07
690.032,2.6033697705555547e-07
700.032,1.391589285888889e-07
710.026,7.452893914111112e-08
720.012,4.116150082111113e-08
729.991,2.259433584999999e-08
739.964,1.172523328555556e-08
750.007,5.7563375172222226e-09
