Wavelength (nm),Current (A)
350.005,4.866090069555555e-09
360.018,8.718914007444444e-09
370.028,1.2147051321111103e-08
380.034,2.095931686777777e-08
390.036,3.770826724999998e-08
400.035,5.836613027555558e-08
410.031,8.281231993777778e-08
420.022,1.109524136366666e-07
430.009,1.3175964691111104e-07
439.993,1.6318191608888896e-07
449.972,2.0135086495555547e-07
460.026,2.408516628333333e-07
469.997,2.7356903737777773e-07
479.963,3.123690477888889e-07
490.005,3.4990888514444444e-07
499.962,3.828007731666667e-07
509.993,4.135928545666666e-07
520.02,4.406432750111111e-07
529.963,4.6659558241111096e-07
539.98,4.853383996777777e-07
549.992,4.998604164666667e-07
559.998,5.078533320777776e-07
570.0,5.333344941333332e-07
579.995,5.402662112666666e-07
589.986,5.50329409111111e-07
599.97,5.591158691999999e-07
610.028,5.539016066333332e-07
620.001,5.375638320333335e-07
629.968,5.277886173222221e-07
640.008,5.285109705222225e-07
649.963,5.238831954222222e-07
659.991,5.05393922e-07
670.012,4.784381262777778e-07
680.026,4.488830577444444e-07
690.032,4.762926953999999e-07
700.032,4.844118939333334e-07
710.026,4.704034206666665e-07
720.012,4.2542136212222217e-07
729.991,3.5373329058888886e-07
739.964,2.632785431222222e-07
750.007,1.698109577666667e-07
