Wavelength (nm),Current (A)
349.973,8.163860095111106e-09
359.99,1.3625981823333334e-08
370.003,2.1383824624444433e-08
380.013,3.689515065222222e-08
390.019,5.993856808666666e-08
400.022,8.712698394555559e-08
410.021,1.2006937720000005e-07
420.016,1.5768686346666664e-07
430.007,1.8042695211111118e-07
439.994,2.2200290813333333e-07
449.977,2.665690546555556e-07
460.035,3.1276240027777776e-07
470.01,3.5614646141111104e-07
479.98,4.0586006355555533e-07
490.025,4.485396697333333e-07
499.985,4.908946366e-07
510.021,5.26061033088889e-07
519.972,5.579489394888888e-07
529.998,5.850632667111108e-07
540.019,6.002121167444444e-07
550.034,6.126320912222222e-07
559.965,6.429518110777778e-07
569.97,6.554289186999997e-07
579.97,6.610775142e-07
589.964,6.729454951444448e-07
600.032,6.756993405222224e-07
610.014,6.616000456333331e-07
619.991,6.470885266e-07
629.962,6.44213672711111e-07
640.006,6.450918006333336e-07
649.964,6.312987893555556e-07
659.996,5.960687356333335e-07
670.021,5.18927965177778e-07
680.039,3.597379347666667e-07
690.015,2.3391917735555552e-07
700.014,1.4671187216666655e-07
710.006,9.566539891111107e-08
719.99,6.251192252888889e-08
729.968,3.984854235333333e-08
740.018,2.4352378815555552e-08
749.981,1.4317791985555555e-08
