Wavelength (nm),Current (A)
349.989,2.510145629999999e-09
359.994,4.101485558333331e-09
369.997,6.05468470411111e-09
379.995,1.0109003089555558e-08
389.991,1.7751415381111104e-08
399.982,2.774868133666666e-08
409.97,3.971958724888888e-08
420.034,5.443706284888889e-08
430.014,6.576321729111109e-08
439.989,8.295395931111112e-08
449.961,1.037013493722222e-07
460.008,1.2537245058888887e-07
469.972,1.4480883951111115e-07
480.01,1.668315840777778e-07
489.964,1.8633290362222212e-07
499.993,2.056301958888889e-07
510.018,2.2277854045555556e-07
520.037,2.377428033555556e-07
529.972,2.523039001555556e-07
539.982,2.618613327666667e-07
549.986,2.7098269036666667e-07
559.985,2.856814177666667e-07
569.979,2.9107874788888886e-07
579.967,2.952754322111111e-07
590.029,3.011814922222222e-07
600.006,3.031906967333335e-07
609.977,2.9588845647777766e-07
620.021,2.8402401073333345e-07
629.981,2.768995976222222e-07
640.013,2.736053988333334e-07
650.039,2.6720950469999996e-07
659.98,2.537730767999999e-07
669.994,2.3651092765555556e-07
680.001,2.1994243525555552e-07
689.983,2.5434754631111106e-07
699.979,2.543214511777777e-07
709.968,2.4656462584444447e-07
720.029,2.303122729333334e-07
730.004,2.0657880544444445e-07
739.972,1.7569724521111116e-07
750.011,1.3803791136666664e-07
