Wavelength (nm),Current (A)
349.989,4.685508044333333e-09
359.994,8.463613741111113e-09
369.997,1.329095756888889e-08
379.995,2.2708870379999997e-08
389.991,4.090866633444444e-08
399.982,6.176753953111112e-08
409.97,8.707807840444445e-08
420.034,1.1704787861111107e-07
430.014,1.3707853436666665e-07
439.989,1.6842521657777773e-07
449.961,2.0872515239999988e-07
460.008,2.480678878777778e-07
469.972,2.8319207634444425e-07
480.01,3.2406931047777756e-07
489.964,3.6129384061111107e-07
499.993,3.9806208521111105e-07
510.018,4.3201124953333344e-07
520.037,4.60836230922222e-07
529.972,4.889439709666669e-07
539.982,5.064295582888888e-07
549.986,5.241416724000001e-07
559.985,5.555710405555556e-07
569.979,5.679291518333332e-07
579.967,5.775054746555555e-07
590.029,5.913320621e-07
600.006,5.968064985333335e-07
609.977,5.864131895555557e-07
620.021,5.676853656666666e-07
629.981,5.595074637666664e-07
640.013,5.578306303444444e-07
650.039,5.502064223000001e-07
659.98,5.280188682555555e-07
669.994,4.960112539666667e-07
680.001,4.5938892947777774e-07
689.983,4.632619157999997e-07
699.979,4.265017366111111e-07
709.968,3.719667465888888e-07
720.029,3.062907642666666e-07
730.004,2.4362801471111117e-07
739.972,1.854763219888887e-07
750.011,1.3067880352222226e-07
