Wavelength (nm),Current (A)
349.973,8.715251140333331e-09
359.99,1.4459075445555548e-08
370.003,2.2521728122222226e-08
380.013,3.849074433999999e-08
390.019,6.18588229133333e-08
400.022,9.057314422777773e-08
410.021,1.2459058069999998e-07
420.016,1.6341128466666666e-07
430.007,1.8701172889999998e-07
439.994,2.3082989395555546e-07
449.977,2.769979683666667e-07
460.035,3.255766367555556e-07
470.01,3.7056225618888875e-07
479.98,4.2239394977777767e-07
490.025,4.6548719987777773e-07
499.985,5.079113689777778e-07
510.021,5.419862667444445e-07
519.972,5.751317834666667e-07
529.998,6.052972448999995e-07
540.019,6.190941810111114e-07
550.034,6.294709958e-07
559.965,6.594190772111114e-07
569.97,6.738211260333336e-07
579.97,6.827461920555556e-07
589.964,6.972263834888891e-07
600.032,6.993481884666664e-07
610.014,6.805242013555558e-07
619.991,6.602184703333334e-07
629.962,6.52162833233333e-07
640.006,6.482497935111108e-07
649.964,6.299232996777778e-07
659.996,5.898600540555557e-07
670.021,5.28469170988889e-07
680.039,4.4220506377777776e-07
690.015,3.914137892777778e-07
700.014,3.0287788493333345e-07
710.006,2.1083197230000003e-07
719.99,1.3263308469999997e-07
729.968,7.59350506588889e-08
740.018,3.9526562735555536e-08
749.981,1.865283657333333e-08
