Wavelength (nm),Power (W)
350.005,1.11631380908e-07
360.018,1.2708605097800002e-07
370.028,1.5207214118600001e-07
380.034,1.87139593811e-07
390.036,2.495931561800001e-07
400.035,3.150520958199999e-07
410.031,3.9296034542000015e-07
420.022,4.787287836700001e-07
430.009,5.325680505299999e-07
439.993,6.1864778537e-07
449.972,7.168939754400002e-07
460.026,8.089415317299994e-07
469.997,8.766297122699998e-07
479.963,9.617686990599997e-07
490.005,1.0446301726599995e-06
499.962,1.1245297901899993e-06
509.993,1.1998858130500002e-06
520.02,1.2598076022699998e-06
529.963,1.31826449945e-06
539.98,1.3536874547699998e-06
549.992,1.3914709762899996e-06
559.998,1.3993194988300005e-06
570.0,1.4506908131899998e-06
579.995,1.4762519776899995e-06
589.986,1.4895967466999996e-06
599.97,1.5012586976099994e-06
610.028,1.47289550351e-06
620.001,1.4176644930100005e-06
629.968,1.3801987710499997e-06
640.008,1.3643524942999996e-06
649.963,1.3403781111000007e-06
659.991,1.2957364828599993e-06
670.012,1.2246801117499999e-06
680.026,1.1551421243799998e-06
690.032,1.2526726988499998e-06
700.032,1.3003424738100005e-06
710.026,1.32477520654e-06
720.012,1.3222355244500002e-06
729.991,1.3056769694600001e-06
739.964,1.27435395998e-06
750.007,1.2332804806699997e-06
