Wavelength (nm),Current (A)
349.989,2.000823124888888e-09
359.994,3.1221647505555574e-09
369.997,4.439160677888888e-09
379.995,7.3101928267777745e-09
389.991,1.2578642845555553e-08
399.982,1.9461790835555553e-08
409.97,2.784363537777776e-08
420.034,3.879567087777777e-08
430.014,4.8939703383333345e-08
439.989,6.411712157333334e-08
449.961,8.144626737777776e-08
460.008,9.89118041744444e-08
469.972,1.1445845006666661e-07
480.01,1.3263520805555552e-07
489.964,1.491748000555555e-07
499.993,1.6534006128888888e-07
510.018,1.7998223121111104e-07
520.037,1.929184768888889e-07
529.972,2.055808930888889e-07
539.982,2.1415055467777776e-07
549.986,2.2248733131111113e-07
559.985,2.3593119994444452e-07
569.979,2.4633516575555546e-07
579.967,2.4884226269999983e-07
590.029,2.551390544777777e-07
600.006,2.595958341111111e-07
609.977,2.562456527444444e-07
620.021,2.4955560975555553e-07
629.981,2.465623098e-07
640.013,2.464175489333334e-07
650.039,2.4323200963333333e-07
659.98,2.3350027371111103e-07
669.994,2.206637799777778e-07
680.001,2.097839489222223e-07
689.983,2.4525861472222223e-07
699.979,2.5520676718888876e-07
709.968,2.580584242111111e-07
720.029,2.537963601999999e-07
730.004,2.435375510000001e-07
739.972,2.270433210444445e-07
750.011,2.0086134086666675e-07
